    0.315179349669540272E+03    0.264766988852642271E+01    0.368007722050056304E-02   -0.724543560554700150E-01    0.352043276400944649E+03   -0.198431372070312500E+04
    0.352090272015408914E+03   -0.113592064452429753E+02    0.181930455380357764E+00   -0.939872106097963567E+00    0.343142701538867414E+04   -0.198427038574218750E+04
    0.314293612631364510E+03   -0.247428719194758600E+02    0.659885918376938996E+00   -0.132062632979742922E+01    0.485733196014536134E+04   -0.198424975585937500E+04
    0.358855718920384732E+03   -0.306758986380605805E+02    0.348996257350610573E+00   -0.103634861291679137E+01    0.251410495233587426E+04   -0.198415991210937500E+04
    0.322196796919233407E+03   -0.392586745876781151E+01    0.799445811382843707E-01   -0.316039167911238650E+00    0.741194027930537800E+02   -0.198415527343750000E+04
    0.321974573795612855E+03   -0.200277437173530473E+02    0.179720409284912258E+00   -0.100703090965661879E+01    0.700625845279049486E+03   -0.198414184570312500E+04
    0.313836381222199350E+03   -0.140288853795276225E+02    0.797598845464864842E-02   -0.256728883721857315E+00    0.386643278844123131E+03   -0.198408813476562500E+04
    0.312930083866029122E+03   -0.102736777218914312E+02    0.109765579441327268E+00   -0.894956068797284843E+00    0.513905149963234180E+04   -0.198407592773437500E+04
    0.321803953004990149E+03    0.414713782308486145E+01    0.117480659689059608E+01   -0.118988368699706548E+01    0.647377128914010996E+03   -0.198396655273437500E+04
    0.304216621290649016E+03   -0.156007664416198821E+02    0.176861436027526686E+00   -0.910581993233511966E+00    0.284666992376490157E+03   -0.198395678710937500E+04
    0.301031556809103620E+03    0.238071964299097516E+02    0.117361267941708779E-01   -0.208003721631801142E+00    0.216320965248377917E+03   -0.198391650390625000E+04
    0.313203434517161213E+03   -0.198733636602635499E+02    0.707935772795987628E+00   -0.132745290942175309E+01    0.436936654857001395E+04   -0.198382006835937500E+04
    0.462185816655811266E+01   -0.429831101836844454E+02    0.306708961882971032E+00   -0.104413150887746831E+01    0.221960345758361200E+04   -0.198379785156250000E+04
    0.341613113800953784E+03   -0.333754524133134751E+02    0.789771902276633297E+00   -0.126349100992805141E+01    0.940935504645978426E+03   -0.198378039550781250E+04
    0.347370962532071758E+03   -0.670162588577852603E+01    0.788997336619049056E-01   -0.714472149158966729E+00    0.151639177188269491E+04   -0.198359838867187500E+04
    0.314282342120111423E+03    0.663347867401331825E+01    0.667392445479120938E-01   -0.446581370084626172E+00    0.890580459765827896E+02   -0.198356665039062500E+04
    0.310792158871077959E+03   -0.157714061522969615E+02    0.426555607006860737E-02    0.316680101234151579E+00    0.571336876270758154E+02   -0.198354101562500000E+04
    0.335552036178371054E+03    0.240196566864013477E+02    0.353941339106321057E-01   -0.463427180528045213E+00    0.318068520771079534E+03   -0.198339941406250000E+04
    0.359614493329470235E+03   -0.205638244518195847E+02    0.709417764297191888E-01   -0.586403108819947505E+00    0.351504957995664370E+03   -0.198339685058593750E+04
    0.348945052037584617E+03   -0.262742684116646501E+02    0.149326050466125704E+01   -0.142886193157808528E+01    0.754639520850096778E+04   -0.198337084960937500E+04
    0.304804849932641446E+03   -0.227730216991998304E+02    0.171187334501470556E+00   -0.934376268457651094E+00    0.147444452595272719E+04   -0.198337060546875000E+04
    0.324715059109189042E+03   -0.331899145561663431E+02    0.486993049437080772E+00   -0.109147693084220165E+01    0.501233172619482900E+03   -0.198318261718750000E+04
    0.331269817736649600E+03    0.587224459348431083E+01    0.780132565161475305E-02    0.207948564698291705E+00    0.832993052297789234E+02   -0.198315991210937500E+04
    0.322690725882272773E+03    0.234993310048495943E+02    0.104391713490483240E+01   -0.126863930638897138E+01    0.635957872955932089E+04   -0.198306542968750000E+04
    0.302529584577883043E+03   -0.270772148983921710E+02    0.160532598851076402E+00   -0.858465882953066028E+00    0.301202132955262357E+03   -0.198306335449218750E+04
    0.348931293082214950E+03   -0.132016327886731233E+00    0.576522028558467459E+00   -0.108735930336795761E+01    0.641306891575460486E+04   -0.198305175781250000E+04
    0.334116901062421960E+03   -0.382857852615187255E+01    0.124755011243255914E+00   -0.944323022824340441E+00    0.297474204232608508E+04   -0.198300048828125000E+04
    0.340768196121042479E+03   -0.252687130595399907E+02    0.580982951339043333E-01   -0.561203184198987515E+00    0.159105999598260325E+03   -0.198299816894531250E+04
    0.335489638536418909E+03   -0.500116432092738705E-01    0.202940053961788488E-02    0.533964910912823498E+00    0.719690816768053168E+02   -0.198297253417968750E+04
    0.315250645554299638E+03   -0.321006642717116506E+02    0.289133270649640450E+00   -0.109178301836056946E+01    0.557423770122762471E+04   -0.198285314941406250E+04
    0.321296913980396539E+03   -0.220648299940020109E+02    0.684940250524309763E-01   -0.393957398664930736E+00    0.889845554190773811E+02   -0.198284228515625000E+04
    0.318017980592754782E+03   -0.368606427842176885E+02    0.715723731598466861E-01   -0.687808562506802446E+00    0.323401178365898033E+03   -0.198283703613281250E+04
    0.338963661372568367E+03   -0.780888851085131819E+01    0.156453326609976684E+00   -0.972250636379317967E+00    0.728153205960157538E+04   -0.198280712890625000E+04
    0.347553356073383100E+03   -0.299065136644417038E+02    0.161306063986520087E+00   -0.857425702980327387E+00    0.531831448441165776E+03   -0.198277282714843750E+04
    0.335034721009722375E+03   -0.124148826819772751E+02    0.147838162267967510E+01   -0.120502533860289240E+01    0.219133948362619748E+03   -0.198277087402343750E+04
    0.329568662214389462E+03    0.122684454269316063E+02    0.114145144816562391E+00   -0.599963120038902176E+00    0.270258450928620107E+03   -0.198272314453125000E+04
    0.329605401541818821E+03    0.102553866873418968E+02    0.149618267747675827E-02    0.740329256670884561E+00    0.410159306816175686E+02   -0.198264257812500000E+04
    0.314363189104563105E+03   -0.847730897594821897E+01    0.208931969282342388E-01   -0.191653900683924405E+00    0.831771451206882375E+02   -0.198261413574218750E+04
    0.339948015264738842E+03    0.137834358997622104E+02    0.334874130206314780E+01   -0.141743113682910327E+01    0.306505571730290330E+04   -0.198260986328125000E+04
    0.336492090778364911E+03    0.978247770999567479E+01    0.219305408367676587E-02    0.755600301373890559E+00    0.361786268797288173E+02   -0.198259594726562500E+04
    0.337444004379299145E+03    0.163764580395535404E+02    0.172644688686076742E+01   -0.121659950362799307E+01    0.303956741007366134E+03   -0.198257373046875000E+04
    0.500617153507776358E+01   -0.328254088156678847E+02    0.157791208336544808E+00   -0.552582249356504462E+00    0.122146502455695369E+03   -0.198256848144531250E+04
    0.306863954970594364E+03    0.142452333731271352E+02    0.439863663205211381E-02    0.409662623868705111E-01    0.142941386098272318E+03   -0.198256323242187500E+04
    0.339376533853187027E+03   -0.168897651802129189E+01    0.276724008584622316E+00   -0.724791971155525516E+00    0.189961440901783590E+03   -0.198249121093750000E+04
    0.329428135371609812E+03   -0.134489930889376694E+02    0.985403407499122891E-01   -0.373723663162852660E+00    0.602118793685058478E+02   -0.198248840332031250E+04
    0.308543109704854260E+03    0.108772264500051961E+02    0.288991794012871561E+00   -0.106892380971753731E+01    0.729010961371571284E+04   -0.198243481445312500E+04
    0.326512093245364326E+03   -0.212320188153448015E+02    0.500263094712215459E-01   -0.355457669954402533E+00    0.763396217369747205E+02   -0.198242456054687500E+04
    0.330490252231617546E+03   -0.274937534421496821E+00    0.478906843869360976E+01   -0.160555925066341487E+01    0.619696002389770365E+04   -0.198241076660156250E+04
    0.310807330329178569E+03   -0.767103339084333413E+01    0.947202409821489878E-02    0.545491886119560121E-01    0.916091133278351180E+02   -0.198241040039062500E+04
    0.352783417474556757E+03   -0.148811371093130305E+02    0.347312345991949023E+01   -0.133944063229859189E+01    0.162650269266691936E+03   -0.198239843750000000E+04
    0.276244294599987894E+01   -0.307659041534667423E+02    0.634788731555403274E+01   -0.154783464517785951E+01    0.515584509022498059E+04   -0.198239770507812500E+04
    0.339491926217574985E+03    0.169107308699497452E+02    0.218420754114071203E+01   -0.141536621273379026E+01    0.287750966107256363E+04   -0.198239611816406250E+04
    0.328420494984463744E+03   -0.103013750032270082E+02    0.106525205714730065E-01   -0.295779211378787821E+00    0.386849626444730461E+03   -0.198234741210937500E+04
    0.322008104748098788E+03   -0.175616911353685907E+02    0.173260780679531483E-01    0.444320401298714529E-01    0.550322731813233048E+02   -0.198234216308593750E+04
    0.313387518481197617E+03   -0.130947868009050410E+02    0.419150656324256306E-02    0.789799741265735378E-01    0.113922185758787563E+03   -0.198233044433593750E+04
    0.341773018417843161E+03   -0.134039997561376509E+02    0.128105383122404992E+00   -0.623196793495656820E+00    0.244266139031714914E+03   -0.198232763671875000E+04
    0.310319584523837591E+03   -0.446616579959626847E+01    0.112616505321850423E-01   -0.291073696449807073E+00    0.255388471236637344E+03   -0.198232556152343750E+04
    0.332530622192270300E+03    0.156760969530350280E+01    0.224116328982938789E+00   -0.101352296420680155E+01    0.710226663585093320E+03   -0.198224853515625000E+04
    0.340308365628351908E+03    0.197609723945779905E+02    0.109022587923996633E+00   -0.592285425716262637E+00    0.239025473188609197E+03   -0.198222998046875000E+04
    0.341423979906311445E+03   -0.699205861726595401E+01    0.372175190701227288E+00   -0.112626657160001997E+01    0.815374032879957554E+03   -0.198221679687500000E+04
    0.330632036289220650E+03    0.176278070070189585E+01    0.611723990164256159E+00   -0.104606079159801268E+01    0.147709907185634819E+03   -0.198218090820312500E+04
    0.359123087624793129E+03   -0.273596399208188998E+02    0.757413071594272291E-01   -0.509124749857811310E+00    0.205574055048416540E+03   -0.198217187500000000E+04
    0.315654317065305804E+03   -0.282034721934403336E+02    0.154201131993429996E+00   -0.819127496184373527E+00    0.375150545948336458E+03   -0.198216833496093750E+04
    0.309362506132419355E+03    0.987362229355778709E+01    0.518212720125377641E-01   -0.417962269973005007E+00    0.116378343086187115E+03   -0.198215563964843750E+04
    0.346228219527462215E+03    0.213917982372478832E+01    0.833877516042760003E-01   -0.508443780779945342E+00    0.121340872277974668E+03   -0.198214868164062500E+04
    0.321743852796257045E+03    0.166927190665398513E+02    0.281986572938163871E+00   -0.822026807129821790E+00    0.290409113945403647E+03   -0.198214636230468750E+04
    0.343198471592766850E+03   -0.168052987975472945E+02    0.148051890298109712E-02    0.427924644096687956E+00    0.838062669849197164E+02   -0.198214624023437500E+04
    0.316679755034673860E+03   -0.154609146854641040E+02    0.260104267829942115E+00   -0.106313741757225166E+01    0.879142377243560645E+03   -0.198211718750000000E+04
    0.304950703492883918E+03    0.129204855316622513E+01    0.391124566800340578E+00   -0.110991799782117440E+01    0.896032021824834942E+03   -0.198210424804687500E+04
    0.332222888389956816E+01   -0.264120563266524329E+02    0.120288782520918129E+02   -0.165977009575690815E+01    0.888884646942262066E+03   -0.198207592773437500E+04
    0.357391688318289766E+03   -0.174465864498115906E+02    0.286107572236224561E+01   -0.131857644178044886E+01    0.217994204960594629E+03   -0.198204833984375000E+04
    0.330272495583753312E+03    0.123539083435759949E+02    0.287408647539222706E+01   -0.153171261709666240E+01    0.244544333011753179E+04   -0.198204736328125000E+04
    0.307109782186674806E+03    0.684860901726690940E+01    0.759119579505158404E+00   -0.126183309114459341E+01    0.363692087759824926E+04   -0.198201879882812500E+04
    0.320286788292887195E+03   -0.199807831725137532E+02    0.546286337224944352E+00   -0.119321674243422393E+01    0.593533488620533944E+03   -0.198200024414062500E+04
    0.330580150101652066E+03    0.309446447211809073E+01    0.342638007534542708E-02    0.188600218859056312E+00    0.907769201512232371E+02   -0.198196289062500000E+04
    0.324486554950907191E+03    0.158773099631008421E+02    0.192357944085386201E+00   -0.960272849951540053E+00    0.389627357594777413E+04   -0.198194482421875000E+04
    0.305569165817955593E+03    0.609743367810443715E+01    0.122244037017507200E-01   -0.109977593476523694E+00    0.138939399702725950E+03   -0.198194287109375000E+04
    0.327774749922829074E+03    0.210875030647988382E+02    0.576638529435323250E-02    0.250658384076380969E-01    0.175191037701793505E+03   -0.198193798828125000E+04
    0.348316915430497488E+03    0.199437157796221243E+01    0.187180229158478678E+00   -0.846981036734709036E+00    0.763809740741615201E+03   -0.198191406250000000E+04
    0.315511062083666388E+03   -0.148926391682979755E+02    0.649694320358150779E+00   -0.126752655392920843E+01    0.171441911675517485E+04   -0.198189746093750000E+04
    0.319452111128544971E+03   -0.219869289433506765E+02    0.164748483112320057E-01   -0.242337827973797104E+00    0.135650687125070363E+03   -0.198189428710937500E+04
    0.322290315011382404E+03    0.892549687829445304E+01    0.132366355882811515E+01   -0.128257003818392512E+01    0.566837128281084460E+04   -0.198188330078125000E+04
    0.838376716817521794E+00   -0.240738239830278644E+02    0.712648843541099897E+01   -0.161442374249329745E+01    0.579754899124925760E+04   -0.198187963867187500E+04
    0.354733935427953384E+03   -0.173463288898202137E+02    0.277190351122833134E+00   -0.979788401918643359E+00    0.677399882294512167E+03   -0.198185717773437500E+04
    0.328803520451701047E+03    0.213465202540921410E+02    0.644383921239943258E-01   -0.520180232288131705E+00    0.162385683019586224E+03   -0.198184912109375000E+04
    0.318502666657367058E+03   -0.164280804738422006E+02    0.224189781639225955E+00   -0.981664611009255950E+00    0.293719700294209224E+04   -0.198184533691406250E+04
    0.354169508566295747E+03   -0.218495434725563058E+02    0.138449766749795100E+01   -0.134684820903402880E+01    0.159331648332359850E+04   -0.198183581542968750E+04
    0.314967028472188133E+03   -0.985006796788817951E+01    0.162061965073003193E-02    0.400609483156999957E+00    0.812953498512602692E+02   -0.198182214355468750E+04
    0.315613165395968394E+03   -0.164480876192742329E+02    0.289035235383879263E+00   -0.111338381785254725E+01    0.502655609867052044E+04   -0.198181713867187500E+04
    0.311090318242386388E+03    0.284990967513611793E+01    0.129238214382917625E-01    0.310370291843025115E-01    0.753108173273531065E+02   -0.198179541015625000E+04
    0.342833866572397028E+03    0.272833928139225179E+01    0.317602266405924002E-02    0.686842867481374242E+00    0.420091795597789144E+02   -0.198178955078125000E+04
    0.334061565671036021E+03   -0.130889910469817323E+02    0.160124793215141344E-01   -0.366825995075396705E+00    0.273677003625143129E+03   -0.198177856445312500E+04
    0.323433642163044169E+03   -0.111832639042189044E+02    0.885338975417797602E-01   -0.820172218271110864E+00    0.178031012839194841E+04   -0.198175781250000000E+04
    0.319287573850757553E+03    0.906463995088699903E+00    0.323049414219559128E+00   -0.112637888087718174E+01    0.252071398456413635E+04   -0.198174792480468750E+04
    0.356690984476971664E+03   -0.978676197207948917E+01    0.361917753757910132E+01   -0.144712215680207912E+01    0.365372143740124511E+04   -0.198172412109375000E+04
    0.320515897599451876E+03   -0.240599941030581448E+02    0.663546596199233396E+00   -0.120919987474811030E+01    0.511545216731198980E+04   -0.198171813964843750E+04
    0.327373174157291885E+03   -0.297764210215270921E+02    0.436593683949705991E+00   -0.114629811959931516E+01    0.177500574113948187E+04   -0.198171740722656250E+04
    0.350543825362255916E+03   -0.939075543537011015E+01    0.216299125359201039E+00   -0.686408919027236664E+00    0.300389493314311324E+03   -0.198170739746093750E+04
    0.317944065515036925E+03   -0.166267611722907418E+02    0.221116408433290994E-01   -0.317908815371541920E+00    0.132991705141388763E+03   -0.198170507812500000E+04
    0.336525447883549873E+03    0.155573791528740628E+02    0.286336979148657826E-02    0.260581753495392476E+00    0.100216633085551422E+03   -0.198170312500000000E+04
    0.324494891257948552E+03    0.413162974503947567E+00    0.470206281015046190E-01   -0.655800334291619436E+00    0.488761435093771638E+03   -0.198167932128906250E+04
    0.336931388215909749E+03    0.139273739969629986E+02    0.104439343160787956E+00   -0.747114310455538444E+00    0.969250363108723946E+03   -0.198166674804687500E+04
    0.321545562902258268E+03    0.625830423165614036E+01    0.242951305643194782E+00   -0.106217744252093915E+01    0.729812990830841682E+04   -0.198165576171875000E+04
    0.334567889012728244E+03   -0.197566777593476814E+02    0.232138984098363005E+00   -0.104651592449017627E+01    0.746447910136805876E+04   -0.198165429687500000E+04
    0.328888511075198096E+03    0.987658174808657918E+01    0.278838800636541206E+01   -0.151617520959292840E+01    0.182987053093113559E+04   -0.198165429687500000E+04
    0.340517259254823443E+03   -0.250620705517077340E+02    0.746129712870921447E+00   -0.128079058230208886E+01    0.292105641683172826E+04   -0.198161328125000000E+04
    0.307565110853770989E+03   -0.123361697323116317E+02    0.374927923839912081E+00   -0.112704636762388688E+01    0.497758156208311084E+04   -0.198159667968750000E+04
    0.344830175605034469E+03   -0.164196299806953903E+02    0.392675857076658696E+00   -0.942254159147507764E+00    0.143890533952764088E+03   -0.198157141113281250E+04
    0.338811563811281928E+03   -0.871734868711506294E+01    0.597851135115963550E+00   -0.126486433675456134E+01    0.513994458694445802E+04   -0.198155798339843750E+04
    0.331980846694867125E+03   -0.282547260731677810E+02    0.820962584534515039E-01   -0.672440135958749963E+00    0.278581156428956945E+03   -0.198154418945312500E+04
    0.333117220878198850E+03    0.182727623957489413E+02    0.140635729276033794E+00   -0.540538521042666531E+00    0.138722479719001655E+03   -0.198152539062500000E+04
    0.315205223314104558E+03   -0.810153355019308208E+01    0.870189850599830533E-01   -0.528584198460142929E+00    0.160159573387890617E+03   -0.198152172851562500E+04
    0.341028427129017984E+03   -0.155973465065494565E+01    0.141400662466929639E+01   -0.121533145739472914E+01    0.164205854168670214E+03   -0.198151977539062500E+04
    0.311338253470215363E+03   -0.199473767312809258E+02    0.341634218147494451E+00   -0.106999435630788753E+01    0.116901094689146203E+04   -0.198150634765625000E+04
    0.332834917565005526E+03    0.757668595843051662E+01    0.469138439445965297E-01   -0.652225088967432143E+00    0.743962895366449175E+03   -0.198149523925781250E+04
    0.331230047933774017E+03    0.204887632432780151E+02    0.231018506943854451E+00   -0.700420905341637479E+00    0.134958853983609004E+03   -0.198149243164062500E+04
    0.336948751455298350E+03   -0.187078832260672812E+02    0.212276851380993214E+01   -0.140150522747003059E+01    0.319398840932827216E+04   -0.198148864746093750E+04
    0.328555602267080474E+03   -0.326898641557562541E+00    0.123947859924627177E-02    0.351104497945717853E+00    0.114854734885048657E+03   -0.198148425292968750E+04
    0.336103108017665591E+03    0.111045825195322578E+02    0.231887500875138847E+00   -0.102382680951663652E+01    0.357229347430699863E+04   -0.198146459960937500E+04
    0.303447292220634893E+03   -0.687920828268417495E+01    0.929318095300879360E-01   -0.665227234528519062E+00    0.241114773123760074E+03   -0.198145324707031250E+04
    0.320063196306970156E+03   -0.207478310561765937E+02    0.387657828720306477E-01   -0.469810955927794538E+00    0.162897890183845192E+03   -0.198145263671875000E+04
    0.319558889689814805E+03   -0.203900350525462528E+02    0.127441901199304497E+01   -0.139142736072389184E+01    0.403693712399912602E+04   -0.198144506835937500E+04
    0.319416048850134189E+03    0.924457913398494213E+01    0.128008239054695938E+01   -0.137785106577939587E+01    0.378971402557815372E+04   -0.198144238281250000E+04
    0.331342573811799639E+03    0.110362026211403332E+02    0.168374800690784354E-02    0.388408123213894285E+00    0.848001375620331430E+02   -0.198143933105468750E+04
    0.316252787134405310E+03   -0.355055213551474935E+01    0.772640145674490311E-02    0.134252985659450985E+00    0.846980107127416915E+02   -0.198143530273437500E+04
    0.335698133610317655E+03   -0.125893153420504547E+02    0.330516044523656259E-02    0.580657436520271020E+00    0.407439348216035739E+02   -0.198142187500000000E+04
    0.351538046574334601E+03   -0.168728843203207788E+02    0.317580794259209459E-01   -0.205743258096553916E+00    0.805789823867912958E+02   -0.198142187500000000E+04
    0.339068313065615484E+03   -0.194781761076373101E+02    0.286535302734313069E+01   -0.150871831556229630E+01    0.369277734890908778E+04   -0.198141735839843750E+04
    0.338679233332474212E+03   -0.162882911289048735E+02    0.323685050715428879E+01   -0.158737359053304239E+01    0.949866476373976911E+04   -0.198141723632812500E+04
    0.344304926216629440E+03   -0.189676763354322446E+02    0.108311438908833164E-01    0.141559821546541897E+00    0.575265288053929567E+02   -0.198141491699218750E+04
    0.344681112000257428E+03   -0.128140125652569736E+02    0.276542152890563564E+01   -0.136979225945487570E+01    0.981137311202469391E+03   -0.198140087890625000E+04
    0.332409963446181393E+03   -0.922599819276754829E+01    0.316370129639857056E+00   -0.101475144764702740E+01    0.389164349575084270E+04   -0.198139025878906250E+04
    0.335814513264853019E+03    0.199027783385112684E+02    0.186345939300004515E+01   -0.134341520611743270E+01    0.311285305248009854E+04   -0.198136816406250000E+04
    0.330161679351206601E+03   -0.103762019453649970E+02    0.122172130507740579E-01   -0.303105881263864063E+00    0.329683781748819456E+03   -0.198136132812500000E+04
    0.316607613424202214E+03   -0.231678602233597530E+01    0.201149978502766641E+00   -0.100268622370552585E+01    0.125180371145894105E+04   -0.198133813476562500E+04
    0.313967122820424947E+03    0.567370612149640863E+01    0.759613306421709628E-01   -0.735254620262956848E+00    0.882939337841751922E+03   -0.198131909179687500E+04
    0.349135061174858606E+03   -0.215220945094091718E+02    0.345704131120352504E-01   -0.388646972904625798E+00    0.170449181719850145E+03   -0.198131884765625000E+04
    0.333274236247902138E+03   -0.537509367583987796E+01    0.176732369583151305E+01   -0.130334745586771561E+01    0.267322780075910657E+03   -0.198131030273437500E+04
    0.351428020793404301E+03   -0.987901986049241998E+01    0.284152145019761104E+00   -0.948791850621109489E+00    0.187627516371847946E+04   -0.198130297851562500E+04
    0.336930307028029119E+03   -0.181276229379351008E+02    0.401154527582649328E-01   -0.485298536757904131E+00    0.167646008809407419E+03   -0.198130187988281250E+04
    0.316188291361397376E+03   -0.156406405837032025E+02    0.804325453797118534E-01   -0.523402868690242329E+00    0.148911226423560151E+03   -0.198129125976562500E+04
    0.333297491583635747E+03   -0.594498147755564332E+01    0.350711523168737049E+00   -0.964340741349758446E+00    0.174622525221080537E+03   -0.198128527832031250E+04
    0.337376263102853841E+03    0.241384513815083324E+01    0.792426245137500262E-01   -0.781064986955000151E+00    0.145718668389310119E+04   -0.198128393554687500E+04
    0.330105539380437904E+03   -0.217180953506187677E+02    0.284487941831758351E+00   -0.109321825346381019E+01    0.730879497520302448E+04   -0.198127233886718750E+04
    0.345137187353738739E+03   -0.110772077415194588E+02    0.203974755369287514E-02    0.423792691678347211E+00    0.721265785080626216E+02   -0.198126062011718750E+04
    0.320353203391170950E+03   -0.204382465059711649E+01    0.183919964904578383E-02    0.309023625379653666E+00    0.989330592374906672E+02   -0.198125878906250000E+04
    0.315951602872768603E+03    0.159624045654540936E+02    0.255736980287011861E+00   -0.961300710559983784E+00    0.548937713741193193E+03   -0.198125756835937500E+04
    0.328034294810536494E+03   -0.217667907506914986E+02    0.165278700559049252E+01   -0.141539311258803657E+01    0.153897850952616091E+04   -0.198125610351562500E+04
    0.352740342333981175E+03   -0.165104365719162587E+02    0.143146887834506198E+01   -0.135064971824719215E+01    0.823408767112717896E+03   -0.198124926757812500E+04
    0.132391295053732772E+01   -0.187199607753931474E+02    0.439160941747961786E+01   -0.136617115045514304E+01    0.169175903711933893E+04   -0.198124914550781250E+04
    0.317292719116807461E+03    0.144143249524721000E+02    0.946897244579924802E-01   -0.761224751742645367E+00    0.498964858767780129E+03   -0.198124548339843750E+04
    0.308423435480256501E+03   -0.470244517069478718E+01    0.165661677893440343E-01   -0.156081251633985119E+00    0.118162527787331811E+03   -0.198124316406250000E+04
    0.340732654078700648E+03   -0.168664766606572556E+02    0.212691500144247181E+01   -0.141093849976881103E+01    0.494365363215448042E+03   -0.198122827148437500E+04
    0.320755136943385708E+03    0.108470858492070903E+02    0.350562218372664824E+00   -0.100027980997254318E+01    0.155497085046133816E+04   -0.198122363281250000E+04
    0.320217056068191823E+03    0.163341246576183607E+02    0.349982233646506553E-02    0.134656799500060487E+00    0.140109907106711461E+03   -0.198122277832031250E+04
    0.310459667955286989E+03    0.380377722104343263E+01    0.996745776767618996E+00   -0.128747462646041377E+01    0.749323676312888801E+04   -0.198121948242187500E+04
    0.306955245242830244E+03   -0.543833748943811202E+00    0.217448964590105202E-01   -0.249413175634249029E+00    0.142774645691468493E+03   -0.198120324707031250E+04
    0.339823016681958677E+03   -0.183258156811314024E+02    0.147808026191674902E+01   -0.126742066918638940E+01    0.328908174507712999E+03   -0.198119885253906250E+04
    0.323113853253800528E+03    0.148186361006235074E+02    0.832474470903919905E+00   -0.119518619194575493E+01    0.502964828709613994E+04   -0.198118713378906250E+04
    0.328681681455857017E+03    0.131647675430268549E+02    0.251967422196878221E+01   -0.148627292957241330E+01    0.304280640677930796E+04   -0.198117016601562500E+04
    0.336542253954036539E+03   -0.488993333167272226E+00    0.386835421886634223E+00   -0.786661822434165714E+00    0.148818014404964032E+03   -0.198116943359375000E+04
    0.330722906961781064E+03   -0.242364374945785670E+02    0.332636646784723822E+00   -0.111413447135915433E+01    0.651805779568979597E+04   -0.198115490722656250E+04
    0.407167717472521506E+00   -0.132075682727912778E+02    0.272794906408924120E+01   -0.115829100874882052E+01    0.500759011347709418E+03   -0.198114770507812500E+04
    0.357303570550940947E+03   -0.202040001261122484E+02    0.106107844317453071E+00   -0.582764769457511989E+00    0.188037303494696317E+03   -0.198112158203125000E+04
    0.320242999799613131E+03    0.750716893010685737E+01    0.143292163394697740E-01   -0.162911441148352765E+00    0.113771845980589731E+03   -0.198111730957031250E+04
    0.313101977666173241E+03   -0.668843085395725723E+01    0.157702622744050391E+00   -0.671209462751793495E+00    0.134100591830025621E+03   -0.198108898925781250E+04
    0.310055427114411316E+03   -0.128458878557097478E+02    0.475153185534459399E+00   -0.112192011735797514E+01    0.594981696046914180E+03   -0.198108374023437500E+04
