

    0.188317979103912614E-59    0.840609843233714514E+03    0.154654154777526855E+03   -0.420097398409218812E+02    0.120300914121637437E+01   -0.517036110162734985E+00    0.102540049721495130E+02   -0.264592458009719866E+01
    0.147589850171978848E-56    0.827279222212237300E+03    0.152124381065368652E+03    0.791418167414639129E+01    0.970331676605733356E-01   -0.101728284358978271E+01    0.451474622171724818E+02   -0.325110989809036255E+01
    0.283554993274149752E-55    0.821365614145989639E+03    0.151481380462646484E+03    0.193513508103903575E+01    0.621799539836891069E+00    0.230851203203201294E+00    0.489959200020087593E+02   -0.223302232027053860E+01
    0.739701043789404158E-54    0.814840263908937686E+03    0.259878222942352295E+03    0.326693791708389796E+02    0.460230055557377029E-02   -0.111709991097450256E+01    0.826667381192463267E+03   -0.242781567573547363E+01
    0.280747037399995279E-53    0.812170177860103763E+03    0.687411332130432129E+02    0.382132474941633404E+01    0.131893502510858629E+00    0.179406166076660156E+00    0.221816027259968820E+03   -0.472866010665893555E+01
    0.335286592883786541E-53    0.811812614607855494E+03    0.179115965366363525E+03   -0.299868456507511709E+02    0.134919084233867608E+03    0.131869456171989441E+01    0.115115925979445972E+02   -0.197596520185470581E+01
    0.766935132777382992E-51    0.800944941120074191E+03    0.910774326324462891E+02    0.102761084704793006E+02    0.108883087280921731E+01   -0.125365707278251648E+01    0.235238832633342874E+02   -0.279424977302551270E+01
    0.160843834566754195E-45    0.776435356609182122E+03    0.129609317779541016E+03   -0.228371814248367997E+02    0.193013721010359296E+00    0.153792089223861694E+01    0.147487810132144261E+03   -0.209816907644271877E+01
    0.269045202441471943E-43    0.766193625273849307E+03    0.146040272712707520E+03   -0.575463238343512344E+02    0.275353444974234078E-02    0.283295121788978577E+01    0.500808287277279987E+03   -0.254642180204391488E+01
    0.122439132365102135E-42    0.763160485840767933E+03    0.174925925731658936E+03    0.244917582611256961E+02    0.138651158914136785E-03    0.105485853552818298E+01    0.286689407342052027E+04   -0.225129660367965689E+01
    0.805615119414777134E-41    0.754784831492231888E+03    0.194869093894958496E+03   -0.226653512905295855E+02    0.965980608347579567E-02    0.215277573466300964E+01    0.313368260594904200E+03   -0.258069292306900033E+01
    0.109871463646891786E-40    0.754161751183989395E+03    0.261298592090606689E+03   -0.295409081796632478E+02    0.458918390918363825E-02    0.192682510614395142E+01    0.425992469808540875E+03   -0.455646104812622088E+01
    0.710492750387697229E-40    0.750425956036588332E+03    0.464668250083923340E+02   -0.203418278011815090E+02    0.202264463066979886E+03    0.188735023140907288E+01    0.363780599065929167E+02   -0.243171659708023080E+01
    0.967869831598074412E-40    0.749805178310996894E+03    0.544603013992309570E+02   -0.246220993940203385E+02    0.864362894632559990E-02    0.104266467690467834E+01    0.620406060467419479E+03   -0.453908534049987811E+01
    0.215028055929714143E-39    0.748206166313877475E+03    0.253381869792938232E+03    0.192753336050179769E+02    0.260840579549205843E-01   -0.690996944904327393E-01    0.102262187909134198E+03   -0.383454457521438608E+01
    0.104533889151815049E-38    0.745041010518640292E+03    0.103640148639678955E+03    0.461579813576795175E+02    0.235369462981837522E-03    0.246216693520545959E+01    0.160594701717782755E+04   -0.459086105823516810E+01
    0.853285067698031256E-38    0.740839345780681469E+03    0.907445383071899414E+02    0.423887408949792359E+02    0.124751696406245617E-03    0.119448012113571167E+01    0.374751622801985468E+04   -0.189064407348632812E+01
    0.509865442853806461E-37    0.737261569259791258E+03    0.257292208671569824E+03    0.673902158075093496E+02    0.148741469967856144E+00    0.114469027519226074E+01    0.983571009131573533E+02   -0.310702852010726938E+01
    0.139853496464461957E-35    0.730635831752808144E+03    0.900187110900878906E+02   -0.693161546213340500E+02    0.281431806373511886E-02   -0.669072300195693970E+00    0.456721878114038554E+04   -0.179661198854446402E+01
    0.207561242394273479E-34    0.725238499528171815E+03    0.805553627014160156E+02   -0.922536938021913500E+01    0.178454359912236769E-04    0.163184112310409546E+01    0.464853918675018576E+04   -0.380561789274215734E+01
    0.830197203264721594E-34    0.722463525874829202E+03    0.248408131599426270E+03    0.278877681385048817E+02    0.121619105024976734E-01   -0.106478691101074219E+00    0.159487635635963500E+03   -0.428140769004821742E+01
    0.591062246683145848E-32    0.713930169364188259E+03    0.860003113746643066E+02    0.882175674479101701E+01    0.110678988326526426E-01   -0.919381409883499146E+00    0.326456214028756631E+04   -0.301135228872299177E+01
    0.395537931335652020E-31    0.710125848470783581E+03    0.255945782661437988E+03    0.403647452783067990E+02    0.610243789060870468E-03   -0.261667281389236450E+00    0.630726972991371167E+04   -0.337865253686904943E+01
    0.592036052845625603E-30    0.704711536598392172E+03    0.179647579193115234E+03    0.105759528482673630E+02    0.325637816874386945E-02   -0.139989513158798218E+01    0.165772900188602449E+03   -0.160260899066925067E+01
    0.625272758981599928E-30    0.704599795726793900E+03    0.273024094104766846E+03    0.210294095365074440E+01    0.750062379591862061E-02    0.649936437606811523E+00    0.302183373020627528E+03   -0.380355505943298322E+01
    0.131460663520139832E-29    0.703111086138340625E+03    0.154670548439025879E+03    0.664381983861199785E+02    0.432111675952646240E-01    0.262507867813110352E+01    0.217305462699470155E+03   -0.219813431501388568E+01
    0.997029444851583906E-29    0.699056440872662279E+03    0.264633328914642334E+03    0.431742357859284027E+02    0.513809760411429103E-02   -0.146842235326766968E+01    0.376001304814043777E+02   -0.215094854831695548E+01
    0.838127447224800254E-28    0.694795990944805226E+03    0.883111095428466797E+02    0.211063686749180732E+02    0.185911538368980231E+02    0.186041709780693054E+01    0.796550123862872397E+02   -0.467430214881896955E+01
    0.113298061793178192E-26    0.689585446798590738E+03    0.358878643512725830E+03   -0.709723751913856091E+02    0.230654903024650748E-01    0.792959868907928467E+00    0.240121998955855474E+03   -0.223185704946517971E+01
    0.211923274722964244E-24    0.679120201953713035E+03    0.953949093818664551E+02    0.605850166108849351E+02    0.468760238937754592E+00    0.188619500398635864E+01    0.118060422974108079E+03   -0.362992788553237933E+01
    0.583467867777309660E-24    0.677092171784409857E+03    0.187595715522766113E+03    0.484619890882411823E+02    0.866704614386366035E+00    0.180145114660263062E+01    0.644393443608286134E+02   -0.235050127506256112E+01
    0.241834385985756053E-23    0.674245974089793322E+03    0.111337702274322510E+03    0.239787962568035056E+02    0.336809799103338567E-01   -0.141756230592727661E+01    0.445531724664476860E+04   -0.340554354190826425E+01
    0.266367499929279869E-23    0.674050226494766093E+03    0.188798546791076660E+03    0.337014662620528327E+02    0.325485437533219590E+01    0.686688601970672607E+00    0.177491944778084232E+02   -0.295058392286300686E+01
    0.319847759945130731E-22    0.669076619911866374E+03    0.135760631561279297E+03    0.180899273964552378E+02    0.316754770288013045E-03    0.151667270064353943E+01    0.197634163121996971E+04   -0.188712455034255999E+01
    0.431588726138573227E-22    0.668474863952790542E+03    0.815390253067016602E+02    0.485530724997094296E+02    0.308516619573907559E-01   -0.426369398832321167E+00    0.248003572150910088E+03   -0.250294402837753305E+01
    0.100333847397863763E-21    0.666785133791444196E+03    0.182440681457519531E+03    0.622199815986155045E+02    0.612660657244859345E-03    0.266620606184005737E+00    0.244001446918809052E+04   -0.332011379003524798E+01
    0.143175494212605670E-21    0.666071497770549058E+03    0.234062347412109375E+03   -0.535081639523022474E+02    0.104484650350599373E-02    0.299384754896163940E+01    0.493401639470990290E+03   -0.222377351522445688E+01
    0.688500972344207894E-21    0.662928106529848264E+03    0.129199047088623047E+03    0.279371976476682562E+02    0.178977076099219912E+01    0.206816062331199646E+01    0.126751038601777452E+03   -0.210341097116470355E+01
    0.768307135627220922E-20    0.658101090665957258E+03    0.293860738277435303E+03   -0.992856819290182102E+01    0.103111311591749813E+00    0.232823190093040466E+01    0.131410837795033387E+03   -0.205776437520980826E+01
    0.131787713447491942E-19    0.657019414825665649E+03    0.219058928489685059E+03    0.134928308086084172E+02    0.173760836611031866E+00    0.244124865531921387E+01    0.108683324079441078E+03   -0.383433665037155169E+01
    0.205069736064969072E-19    0.656132599424299997E+03    0.203297603130340576E+03    0.258081853988576597E+02    0.711026588286579331E-01   -0.706183344125747681E+00    0.136242134037253528E+02   -0.417665389776229823E+01
    0.228878349633320738E-19    0.655910418342544858E+03    0.209658365249633789E+03   -0.110086638106158432E+02    0.932469442144266410E-03    0.960052907466888428E-01    0.105797976793024304E+04   -0.186336396932601955E+01
    0.537143860270447026E-19    0.654201767709033447E+03    0.262744324207305908E+03    0.188259144607005595E+02    0.164868876478036150E-01   -0.226996243000030518E-01    0.944676314713905754E+02   -0.270960328578948983E+01
    0.806899167989065198E-19    0.653385402191269350E+03    0.160279605388641357E+03    0.363014659820596819E+01    0.170018133607941602E-03    0.293822470307350159E+01    0.848093839809343990E+03   -0.361706795692443883E+01
    0.111249250954178461E-18    0.652740583056693481E+03    0.100241639614105225E+03    0.240894938966207661E+02    0.227632894837933881E-02    0.197285771369934082E+00    0.239465403366551982E+04   -0.410216877460479701E+01
    0.154869730656809600E-18    0.652076460800408768E+03    0.227103023529052734E+03    0.387595323848590283E+02    0.541929996788796125E-04    0.178728961944580078E+01    0.166123118857897634E+04   -0.315278434753417969E+01
    0.165354681814710438E-18    0.651942943925547979E+03    0.193629763126373291E+03    0.639843312062829739E+02    0.291149831948950139E-01    0.128691816329956055E+01    0.152281675121419283E+03   -0.316127218008041400E+01
    0.319925431748442519E-18    0.650620453547042871E+03    0.197434251308441162E+03    0.240968387500245740E+01    0.271617903437407953E-02   -0.518209576606750488E+00    0.371285144033821211E+03   -0.431889698505401576E+01
    0.764094970744364150E-18    0.648876745255352489E+03    0.711234927177429199E+02    0.160520845113855160E+02    0.269867025809778925E-03    0.110760578513145447E+01    0.252634837699081709E+04   -0.230664433240890521E+01
    0.122701393266819916E-17    0.647926951833320118E+03    0.255757491588592529E+03   -0.211777031337879293E+02    0.756637906231340295E-03    0.152616772055625916E+01    0.662433816639976044E+03   -0.390126028060913121E+01
    0.213584660149822355E-17    0.646815892669302229E+03    0.130881350040435791E+03    0.492043091151239480E+02    0.295863285036404786E-01    0.105626964569091797E+01    0.265599162499776696E+03   -0.274449331760406512E+01
    0.278445446697514128E-17    0.646283014931589150E+03    0.230110144615173340E+03    0.169279724251571082E+02    0.826010521557615091E-02    0.161189219355583191E+01    0.221612456465741673E+03   -0.260549434423446646E+01
    0.107194619654519144E-16    0.643584496945597834E+03    0.190631933212280273E+03    0.761877753198021423E+01    0.131676781324266043E-02   -0.730381160974502563E+00    0.134609978760029321E+04   -0.478731112480163556E+01
    0.124595803861953627E-16    0.643281139202940494E+03    0.150160531997680664E+03   -0.121183026504392188E+02    0.530652492220981126E-01    0.284911447763442993E+01    0.197969160018842842E+03   -0.260118709802627590E+01
    0.597731982408705512E-16    0.640142504133709394E+03    0.257443678379058838E+03   -0.910723532245644662E+01    0.811515010319425285E-03   -0.489427596330642700E+00    0.217687904408227041E+04   -0.445439021587371808E+01
    0.102330383447697354E-15    0.639064705610265150E+03    0.258371315002441406E+03   -0.145951156004254159E+02    0.254223330783481544E-02    0.112882071733474731E+01    0.358197169701421558E+03   -0.206507112979888907E+01
    0.180577658433663050E-15    0.637926297023033044E+03    0.155140278339385986E+03    0.838651184471389115E+02    0.455922351044544660E-02   -0.547707170248031616E+00    0.311357955160092047E+03   -0.312055944204330427E+01
    0.457036020357741078E-15    0.636066594460881106E+03    0.217848608493804932E+03    0.163696019324933957E+02    0.524310032499325729E+00    0.423806905746459961E+00    0.199948477822702806E+02   -0.458114837408065778E+01
    0.679703772738303334E-15    0.635270304724923335E+03    0.241534273624420166E+03   -0.613950116179346139E+01    0.272230369446727662E-01    0.294264256954193115E+00    0.710883468988535157E+02   -0.298653506040573147E+01
    0.695087400876593277E-15    0.635223043686154142E+03    0.227027835845947266E+03   -0.155433405785638712E+02    0.369238400008606249E+00    0.218850088119506836E+01    0.766306402132053961E+02   -0.252853661775588989E+01
    0.219724774851567101E-14    0.632918697209261495E+03    0.110942215919494629E+03   -0.458441581096110440E+01    0.132548943177682372E-02   -0.202892035245895386E+00    0.248489042643330185E+04   -0.320045121908187902E+01
    0.256085122668338062E-14    0.632609928889529442E+03    0.482578754425048828E+01   -0.558393700316473343E+02    0.123408700873385744E+02    0.147546136379241943E+01    0.311255072903897236E+02   -0.192879666090011614E+01
    0.685156163268790642E-14    0.630639155113087099E+03    0.907359981536865234E+02    0.389910178168222217E+02    0.922736758444243743E+00   -0.745072156190872192E+00    0.350213771200568260E+02   -0.256862477064132699E+01
    0.436798743594007753E-13    0.626931833406729766E+03    0.158441884517669678E+03    0.131957259576661556E+01    0.189101991650666812E+01    0.144107490777969360E+01    0.380037727603690954E+02   -0.177262544631958008E+01
    0.638163050784249184E-13    0.626171090870436046E+03    0.302584054470062256E+03   -0.331142590396992205E+02    0.208193705973156256E+02    0.165981522202491760E+01    0.220642305100909297E+02   -0.254036178588867179E+01
    0.799448574985026765E-13    0.625717934085336765E+03    0.181115841865539551E+03    0.317787249144259363E+02    0.481063627438379788E-03    0.161590987443923950E+01    0.741458297306949362E+03   -0.499795743227005040E+01
    0.172434814005412477E-12    0.624178069766361205E+03    0.245558488368988037E+03    0.222697654909467389E+02    0.694506301385389851E-03   -0.143868175148963928E+01    0.221795174724306298E+04   -0.267871834039688128E+01
    0.229219622973630443E-12    0.623606247124332072E+03    0.769187378883361816E+02   -0.625475917468800162E+02    0.775736433192225974E-04    0.118290424346923828E+00    0.733666454083528333E+04   -0.289367898702621451E+01
    0.282458638917768699E-12    0.623186044058906418E+03    0.321073508262634277E+03   -0.669820824488869704E+02    0.232389324762531917E-03    0.651659488677978516E+00    0.164985391912930072E+04   -0.288541508913040179E+01
    0.636580791994109679E-12    0.621558385633638864E+03    0.113745746612548828E+03   -0.301810655433013295E+02    0.222039046418090664E-03    0.241704493761062622E+00    0.374040367197717705E+04   -0.377548743486404437E+01
    0.828063286936042240E-12    0.621029929146895938E+03    0.224235913753509521E+03   -0.312034694796130481E+02    0.101858287943085962E+00   -0.226069271564483643E+00    0.219328962354866270E+02   -0.437018450498580968E+01
    0.164579777880028992E-11    0.619653647281712551E+03    0.287255165576934814E+03   -0.594036795899678793E+01    0.747919616731400425E-04    0.185138475894927979E+01    0.117414651878572749E+04   -0.384295114278793370E+01
    0.222062132901236582E-11    0.619052023689537350E+03    0.217444581985473633E+03    0.163250364768699825E+02    0.274178487004524130E-01    0.110555791854858398E+01    0.957715371160437883E+02   -0.433296798467636091E+01
    0.918225423918730991E-11    0.616210552290232044E+03    0.231252593994140625E+03    0.438250471993209771E+02    0.936124142316388963E-04    0.531295359134674072E+00    0.241926599951056960E+04   -0.364450856447219884E+01
    0.150324540654462491E-10    0.615222174822367833E+03    0.137654635906219482E+03    0.438731410618485143E+02    0.395946524152953564E-02   -0.957598328590393066E+00    0.664620117675480924E+04   -0.328754132986068726E+01
    0.153560006452414844E-10    0.615177085120540937E+03    0.271257848739624023E+03    0.326414233991677918E+02    0.569467932635103736E-03   -0.975850224494934082E-02    0.970283665653797357E+03   -0.253751649856567374E+01
    0.173351679928265160E-10    0.614932123218751713E+03    0.288535351753234863E+03   -0.701401676527552809E+01    0.254776220995263174E-03   -0.534819155931472778E+00    0.727324756430647631E+04   -0.330550473928451538E+01
    0.219144654478848630E-10    0.614460803875840270E+03    0.227984697818756104E+03    0.146239280171013206E+02    0.299567970819264347E-01    0.122654378414154053E+01    0.895562061530881124E+02   -0.348860566616058332E+01
    0.260308667944350349E-10    0.614114031722302457E+03    0.250035502910614014E+03    0.498394287138461607E+02    0.115134909630028814E-02   -0.942164897918701172E+00    0.247717008529649462E+03   -0.349426503181457537E+01
    0.303901542172689880E-10    0.613801860395812582E+03    0.304615881443023682E+03   -0.458863002779373375E+02    0.112378816557220165E+00   -0.419035434722900391E+00    0.201236642685119769E+02   -0.208211853504180899E+01
    0.489919519568061465E-10    0.612844285681173005E+03    0.168738799095153809E+03    0.374843414447388454E+02    0.321862698396878865E-04    0.115601590275764465E+01    0.288121253432635012E+04   -0.343614578247070312E+01
    0.623809756246673431E-10    0.612358577056694003E+03    0.163307046890258789E+03    0.101699901595648754E+02    0.134721962554095267E-03    0.882442116737365723E+00    0.157144481985263110E+04   -0.287219362258911159E+01
    0.933166336083106602E-10    0.611550601013122105E+03    0.131473817825317383E+03   -0.244501619837747768E+02    0.106330757692366649E-02    0.562840551137924194E+00    0.995678468952517733E+03   -0.450565118789672869E+01
    0.109188135521203676E-09    0.611233952942186079E+03    0.171337580680847168E+03   -0.546251038907668800E+02    0.550733738413279497E-03   -0.663115650415420532E+00    0.538108028891857703E+04   -0.442416775226593018E+01
    0.135751565340044193E-09    0.610795944779260594E+03    0.235888459682464600E+03   -0.664684943229963210E+02    0.644429500059451928E-03   -0.369061857461929321E+00    0.177410285023415599E+04   -0.484776213169097936E+01
    0.192268269210105402E-09    0.610097314494311945E+03    0.666186690330505371E+02    0.111838200838346040E+02    0.550457394376877573E-01   -0.607332944869995117E+00    0.107893174732064594E+03   -0.182270432710647601E+01
    0.217226634570456855E-09    0.609850715343900674E+03    0.105135169029235840E+03   -0.555264594366134219E+02    0.539759640092334590E-02   -0.121811002492904663E+00    0.417355468005218427E+03   -0.219975211620330802E+01
    0.318247134560958813E-09    0.609084441291534063E+03    0.932370615005493164E+02   -0.295556686805279725E+02    0.353494993205675148E-04    0.722484290599822998E+00    0.411891424958395874E+04   -0.483007757663726789E+01
    0.350396759560064395E-09    0.608889465536478497E+03    0.100401477813720703E+03    0.554526549248716378E+02    0.130906153257160924E-02    0.309850037097930908E+00    0.817515902006554825E+03   -0.494696538448333722E+01
    0.549804671370251179E-09    0.607985971614485493E+03    0.249876930713653564E+03   -0.120514633070491897E+02    0.422044104677131004E-02    0.776120692491531372E+00    0.157496227260232303E+03   -0.185033218860626247E+01
    0.555356191623325324E-09    0.607963378369659608E+03    0.113714804649353027E+03   -0.136188617467218052E+02    0.120294846477076809E-01   -0.122091400623321533E+01    0.290937827731298000E+03   -0.233411047458648691E+01
    0.631663275939393947E-09    0.607703384836999703E+03    0.102359662055969238E+03    0.623747501602177294E+02    0.931031487197005680E+00    0.120953562855720520E+01    0.434129399354599812E+02   -0.233356168270111075E+01
    0.642205016397892037E-09    0.607667782573065097E+03    0.183441874980926514E+03    0.756428949764032836E+02    0.126331019053940838E-02    0.157862582802772522E+01    0.378471627774919057E+03   -0.281991227865219107E+01
    0.734489037229151307E-09    0.607396747618826566E+03    0.222308843135833740E+03   -0.834279455615035914E+02    0.195797863190566622E-02   -0.101652055978775024E+01    0.156742874526231731E+04   -0.363518254756927472E+01
    0.749626721812698581E-09    0.607353447002086341E+03    0.574648046493530273E+02   -0.123057925033058524E+02    0.361243904397539652E-02   -0.951501667499542236E+00    0.208024686768501851E+04   -0.310484449863433820E+01
    0.980524278624411960E-09    0.606813922945249828E+03    0.240976996421813965E+03   -0.464662862731714199E+00    0.133687423654156902E-01    0.875416338443756104E+00    0.938901709036684338E+02   -0.477843520641326869E+01
    0.158849128633136684E-08    0.605846517822406099E+03    0.147851965427398682E+03    0.381795206395438811E+02    0.328237962610309492E-02   -0.465152800083160400E+00    0.170345183451517096E+04   -0.460418000221252477E+01
    0.163989465829142421E-08    0.605780323186843589E+03    0.333770978450775146E+03   -0.418419617793464269E+02    0.954988505570890882E-04    0.363333016633987427E+00    0.213991240614554545E+04   -0.215122497081756592E+01
    0.171134588606074815E-08    0.605692526943269854E+03    0.236842360496520996E+03    0.652288955835149409E+01    0.461539687110231627E-03    0.168753933906555176E+01    0.415737306825276733E+03   -0.196854921579360953E+01
    0.206802637701473365E-08    0.605311397778076412E+03    0.265803008079528809E+03   -0.255800225398225081E+02    0.515077275902400388E-03   -0.611753225326538086E+00    0.109022629760590621E+04   -0.324315930604934710E+01
    0.219554894584763647E-08    0.605189222991922520E+03    0.134535291194915771E+03    0.712478824699954600E+02    0.553496261635238215E-03   -0.747996032238006592E+00    0.291110095483336727E+04   -0.207208322286605862E+01
    0.228826117580707814E-08    0.605104002766355052E+03    0.213180277347564697E+03    0.197966416561074112E+02    0.102905621950621310E-02    0.166142481565475464E+01    0.318356144606234921E+03   -0.276595537662506130E+01
    0.339437370430075776E-08    0.604312848664716739E+03    0.184339385032653809E+03   -0.450371367542358243E+02    0.123669220460119549E-04    0.268044751882553101E+01    0.107541059009378705E+04   -0.181692276000976571E+01
    0.420833194607580005E-08    0.603880454487195721E+03    0.252888793945312500E+03   -0.412632687343238587E+02    0.114068455375183453E+00    0.277094364166259766E+01    0.120613087259545296E+03   -0.492823573350906408E+01
    0.487782843965153939E-08    0.603582686942987266E+03    0.508457350730895996E+02   -0.242381311055964801E+02    0.932917689164189726E-02   -0.135401862859725952E+01    0.387564276601862218E+03   -0.190478134155273438E+01
    0.642244067624553694E-08    0.603029990774699513E+03    0.578381681442260742E+02   -0.506411021792181018E+02    0.339023904528122199E-03   -0.712631642818450928E-01    0.178537589612970942E+04   -0.247617096900939959E+01
    0.700625984504860533E-08    0.602853479174855011E+03    0.254074244499206543E+03    0.580475402738815660E+02    0.137309894507589808E-03    0.229902988672256470E+01    0.627187300316970209E+03   -0.374719040393829328E+01
    0.716675389573736448E-08    0.602805681565112195E+03    0.249961087703704834E+03   -0.441092964025685319E+02    0.221384350180421512E-04    0.208028769493103027E+01    0.120915185878908392E+04   -0.374723275899887120E+01
    0.845494745499693611E-08    0.602472583665561615E+03    0.176609451770782471E+03   -0.694645563792982728E+02    0.592959088093877651E-04    0.584596484899520874E+00    0.225850739048989499E+04   -0.426691901683807373E+01
    0.105566886420061504E-07    0.602026067893820596E+03    0.125777127742767334E+03   -0.120522315608954216E+02    0.121021764224654087E-02    0.151041510701179504E+01    0.584872863747216911E+03   -0.324632337093353307E+01
    0.108739687021899229E-07    0.601964343719900739E+03    0.217779042720794678E+03    0.520602668064895511E+02    0.948599129418532371E-03   -0.441790491342544556E+00    0.174357125348018485E+03   -0.252981132268905640E+01
    0.124514747096164503E-07    0.601690909067956454E+03    0.213499760627746582E+03   -0.364956141960469225E+02    0.157890998017958580E-03   -0.921905636787414551E-01    0.193348378694563280E+04   -0.303760452270507830E+01
    0.128543490544524437E-07    0.601624722797095615E+03    0.258443756103515625E+03   -0.544580555297875790E+02    0.744745311851096025E-04    0.104103147983551025E+00    0.277639203402088970E+04   -0.200649164915084866E+01
    0.131890745256082632E-07    0.601570809602059512E+03    0.204970636367797852E+03   -0.273109356859263883E+02    0.961696249117022575E-02    0.729511409997940063E+00    0.105518570818461967E+03   -0.187215821743011501E+01
    0.168498155300313061E-07    0.601078407782959971E+03    0.862847328186035156E+02   -0.372029415011182323E+02    0.164868763147131705E-03    0.248460039496421814E+01    0.751566137909681970E+03   -0.451786201000213605E+01
    0.176281148709592067E-07    0.600985597074190309E+03    0.814396119117736816E+02    0.210831325184909559E+02    0.273457038518057187E-01    0.461385995149612427E+00    0.250151959633658606E+03   -0.219396365880966204E+01
    0.196551362949130163E-07    0.600765409814465102E+03    0.203921635150909424E+03   -0.340743368299577725E+02    0.292430378107542022E+00   -0.238122314214706421E+00    0.111478644528832316E+02   -0.398978235721588170E+01
    0.305097914543977558E-07    0.599883491874120296E+03    0.178518798351287842E+03    0.446469487378172403E+02    0.157638657900338944E-01    0.268196296691894531E+01    0.163476630261041180E+03   -0.373444821834564245E+01
    0.311738774443524474E-07    0.599837926235456735E+03    0.804498767852783203E+02    0.368005385643434124E+01    0.515612732097128334E-02   -0.149616256356239319E+01    0.499362442351939535E+03   -0.447565407752990740E+01
    0.331430124965558318E-07    0.599712923380899269E+03    0.246258201599121094E+03    0.370866349923592509E+01    0.183141725904074176E-04    0.168492498993873596E+01    0.127331211494131344E+04   -0.328085064888000488E+01
    0.351693019531006517E-07    0.599591740003900782E+03    0.813097715377807617E+02    0.580822749821187188E+02    0.137505261072966918E-02   -0.119528979063034058E+01    0.633192707458248151E+03   -0.467595176696777326E+01
    0.359570626266078583E-07    0.599544936157289044E+03    0.283487370014190674E+03   -0.525250589958999328E+02    0.757656515982353618E+00    0.696327120065689087E+00    0.166012122251506717E+02   -0.164536936283111590E+01
    0.415269665449276428E-07    0.599254401175943940E+03    0.232362599372863770E+03    0.205520703381573639E+02    0.239367189919843944E-03    0.272398003935813904E+01    0.385708426271787232E+03   -0.201298757791519156E+01
    0.436790026031218601E-07    0.599150852206894911E+03    0.149141528606414795E+03   -0.125008526706403700E+01    0.110728818197844954E-03    0.218730515241622925E+01    0.820378968755798155E+03   -0.423817999362945574E+01
    0.705749906168692918E-07    0.598188735518517774E+03    0.128743071556091309E+03    0.849663510649399427E+02    0.172386133088127201E-03    0.280906856060028076E+00    0.107959104267604334E+04   -0.448092920780181903E+01
    0.882647074488470857E-07    0.597738906523747687E+03    0.232446219921112061E+03    0.866170341564948387E+01    0.473381618792108227E+01    0.145024457573890686E+01    0.132513926963177600E+02   -0.278643577098846462E+01
    0.940403087166497407E-07    0.597609640187913101E+03    0.142641291618347168E+03   -0.904844924039886678E+01    0.122752994078065974E-04    0.224927008152008057E+01    0.108853756025985717E+04   -0.167800180912017849E+01
