    0.136378998756408691E+03   -0.364087458194150244E+02    0.234176576325242532E-01    0.218347656726837158E+01    0.729083538555780069E+04   -0.316114430427551252E+01   -0.174361372151500769E+08   -0.673711146725131993E+01    1
    0.403050827980041504E+02   -0.878703564175118146E+02    0.328769742290134062E+02    0.560568183660507202E+00    0.130600273823607040E+04   -0.459468314647674525E+01   -0.171470281913999319E+08   -0.673836146725131080E+01    1
    0.155200681686401367E+03   -0.517446617834198079E+02    0.159078004385215799E+02    0.407881557941436768E+00    0.241304046221064982E+04   -0.242244489192962664E+01   -0.162677038214216977E+08   -0.673961146725128035E+01    1
    0.195057942867279053E+03   -0.136040195290561741E+02    0.104408685961166203E+00    0.158455753326416016E+01    0.678621115819256102E+04   -0.261192603111267108E+01   -0.126350755527051110E+08   -0.674086146725127922E+01    1
    0.931076502799987793E+02   -0.503139211984882380E+02    0.140268518197855352E+01    0.273836982250213623E+01    0.125908911508436336E+04   -0.190932306051254264E+01   -0.122032727216698937E+08   -0.674211146725131361E+01    1
    0.176365971565246582E+02   -0.706876828446929579E+02    0.166026056084756357E+01    0.249940323829650879E+01    0.129755293936477392E+04   -0.285198417901992807E+01   -0.110277543473845758E+08   -0.674336146725134267E+01    1
    0.219379870891571045E+03   -0.319648833446438800E+02    0.501992488344206436E+02    0.268984732031822205E+01    0.423631196253805797E+03   -0.268769052028655997E+01   -0.110147078955200799E+08   -0.674461146725131755E+01    1
    0.260567185878753662E+03    0.860207665789424425E+01    0.542552689399491399E+02   -0.129701149463653564E+01    0.483112589110391127E+03   -0.390779511928558332E+01   -0.106449758342114165E+08   -0.674586146725127911E+01    1
    0.246246035099029541E+03   -0.589359867706406320E+02    0.651815251284635053E+02    0.216245260834693909E+01    0.439374614594135153E+03   -0.457438635826110840E+01   -0.103434318943270128E+08   -0.674711146725130373E+01    1
    0.107033486366271973E+03    0.386138940490661753E+02    0.552149348761676428E+01    0.176756599545478821E+01    0.217655102454702183E+04   -0.222471708059310913E+01   -0.101642287199693359E+08   -0.674836146725131147E+01    1
    0.218980844020843506E+03    0.234275097391905547E+02    0.116251148391249288E+03    0.579201757907867432E+00    0.297871208727587089E+03   -0.218638838529586810E+01   -0.100742948475889917E+08   -0.674961146725130234E+01    1
    0.249235754013061523E+03    0.352472208696767098E+01    0.284115390171040971E+01    0.145690423250198364E+01    0.161776669098180400E+04   -0.477346527576446533E+01   -0.871964078138874471E+07   -0.675086146725130209E+01    1
    0.284324884414672852E+03   -0.432702911437408773E+02    0.475677570824951914E+02   -0.145501935482025146E+01    0.782492603901948087E+03   -0.378974224328994769E+01   -0.816714408974485751E+07   -0.675211146725131339E+01    1
    0.108984696865081787E+03    0.735694267812715452E+01    0.162523319747572032E+03   -0.128047487139701843E+01    0.708503849294405427E+04   -0.497737631797790492E+01   -0.700894324273448251E+07   -0.675336146725131403E+01    1
    0.178368701934814453E+03   -0.695944515753914317E+02    0.100690464099765880E+02   -0.301350563764572144E+00    0.629065578482893579E+04   -0.393968402147293073E+01   -0.683613431737987604E+07   -0.675461146725129868E+01    1
    0.956408786773681641E+02   -0.458852157489388901E-01    0.195346651083278545E+03   -0.777323573827743530E+00    0.633113718117284975E+03   -0.215635520219802856E+01   -0.680508331326691341E+07   -0.675586146725132686E+01    1
    0.135076668262481689E+03    0.492120560513410226E+02    0.592459015655624341E+02    0.728584706783294678E+00    0.128544286287032605E+04   -0.338592767715454102E+01   -0.679187695373323467E+07   -0.675711146725132661E+01    1
    0.279157254695892334E+03    0.178687715815135419E+02    0.100069610169508688E+00    0.212483301758766174E+01    0.336865304903161950E+04   -0.414151946306228602E+01   -0.637103781929733604E+07   -0.675836146725132991E+01    1
    0.263130433559417725E+03    0.187582990331517863E+01    0.231731014085502035E+00    0.187751537561416626E+01    0.267848983613675136E+04   -0.179188281297683716E+01   -0.632934569928166270E+07   -0.675961146725132878E+01    1
    0.169343841075897217E+03    0.305518421468443080E+01    0.121912981350389700E+02    0.985153824090957642E+00    0.872289162377897696E+03   -0.216322077512741107E+01   -0.588261342316338699E+07   -0.676086146725131698E+01    1
    0.915355324745178223E+02    0.610670488167622807E+02    0.333444619497850780E+02   -0.266237229108810425E+00    0.356824193424654368E+04   -0.247687155008316040E+01   -0.577545370366587676E+07   -0.676211146725133627E+01    1
    0.174137849807739258E+03   -0.766186926496877163E+01    0.208142134418308018E+02   -0.517941087484359741E+00    0.171441782500964791E+04   -0.279028156995773324E+01   -0.573136293431138713E+07   -0.676336146725133069E+01    1
    0.155132489204406738E+03   -0.716378639219198448E+02    0.375378621873602256E+02    0.105057102441787720E+01    0.515146144484053139E+03   -0.469704337120056170E+01   -0.539353130069077760E+07   -0.676461146725133489E+01    1
    0.282113049030303955E+03   -0.555742010384543121E+02    0.803456388926037590E+02    0.614869236946105957E+00    0.316619786074811884E+03   -0.256673966646194485E+01   -0.509603638355981279E+07   -0.676586146725132398E+01    1
    0.162474381923675537E+03   -0.806309056344272790E+01    0.142239929907179574E+01    0.188257187604904175E+00    0.947808829922928817E+04   -0.257298065423965472E+01   -0.479363998321106471E+07   -0.676711146725131130E+01    1
    0.184093501567840576E+03   -0.532618264836807569E+02    0.184283717403493835E+00    0.297493261098861694E+01    0.151990004616501574E+04   -0.273160136938095111E+01   -0.478989075358325243E+07   -0.676836146725129506E+01    1
    0.254574916362762451E+03   -0.762616477142508131E+01    0.123708783628596120E+02   -0.581165045499801636E+00    0.237772114334974412E+04   -0.497750115394592285E+01   -0.424626000990345515E+07   -0.676961146725130103E+01    1
    0.973263359069824219E+02   -0.177482924695234061E+02    0.364159914448708122E+02   -0.809640705585479736E+00    0.526377796986191424E+04   -0.468669819831848145E+01   -0.424326156868290249E+07   -0.677086146725133631E+01    1
    0.888627219200134277E+02    0.397297781764066826E+01    0.611054360790615014E+01    0.870358228683471680E+00    0.189180379334641452E+04   -0.233071963787078884E+01   -0.416773113630560134E+07   -0.677211146725133428E+01    1
    0.208366270065307617E+03   -0.113232132540283885E+02    0.165037030433847782E+02    0.153291642665863037E+00    0.668765149212968936E+03   -0.321531885862350464E+01   -0.393779825138612557E+07   -0.677336146725134647E+01    1
    0.192238984107971191E+03    0.716169387621027909E+01    0.180717888115472583E-01    0.199830892682075500E+01    0.565983619400634052E+04   -0.471305966377258301E+01   -0.392211807283409545E+07   -0.677461146725134533E+01    1
    0.152862460613250732E+03   -0.685549270754144260E+02    0.583100952504909529E+02   -0.114656317234039307E+01    0.897219576191860000E+02   -0.280586600303649902E+01   -0.374452420575288031E+07   -0.677586146725131666E+01    1
    0.886680579185485840E+02   -0.705784382997258462E+02    0.166786475795929448E+03   -0.931110709905624390E+00    0.614405126390936189E+02   -0.311415430307388341E+01   -0.365283944779950334E+07   -0.677711146725130842E+01    1
    0.246716945171356201E+03   -0.274647377295153703E+02    0.821718497867939313E+01    0.292520016431808472E+00    0.100055613313394610E+04   -0.186603132486343393E+01   -0.346367158134493046E+07   -0.677836146725132949E+01    1
    0.248408324718475342E+03   -0.684779221684113537E+02    0.424292635739341932E+02   -0.316553592681884766E+00    0.314001377205682900E+03   -0.291452780961990365E+01   -0.344377118378330162E+07   -0.677961146725134256E+01    1
    0.150532028675079346E+03    0.360509415030160483E+02    0.110358100149387738E+03   -0.245311707258224487E+00    0.181225298960266628E+04   -0.408320991992950422E+01   -0.321048500712512573E+07   -0.678086146725131744E+01    1
    0.153104825019836426E+03    0.571928557841644647E+00    0.531247828743549588E+00    0.260606986284255981E+01    0.131297840206048568E+04   -0.492439986467361468E+01   -0.309510984947962034E+07   -0.678211146725131631E+01    1
    0.253173086643218994E+03   -0.192167051160927969E+02    0.190344331948078178E+02    0.271568477153778076E+00    0.459408178515907991E+03   -0.351839768886566162E+01   -0.279133569289319543E+07   -0.678336146725130540E+01    1
    0.960229754447937012E+02   -0.570456845764732634E+01    0.961689759778568600E+02   -0.728196501731872559E+00    0.495397351059055609E+03   -0.265932701826095608E+01   -0.277706207474913727E+07   -0.678461146725128827E+01    1
    0.176829586029052734E+03    0.457657005721308963E+02    0.409098451705734263E+02   -0.114745581150054932E+01    0.488084191886526185E+03   -0.172166258096694946E+01   -0.266971555512343813E+07   -0.678586146725131290E+01    1
    0.240687232017517090E+03   -0.260829777066840833E+02    0.150942066489703031E+02   -0.102595844864845276E+01    0.315200712920247554E+03   -0.376126687526702863E+01   -0.261784650890997006E+07   -0.678711146725131353E+01    1
    0.342633898258209229E+03   -0.783149538243887946E+02    0.257787520149641871E+02   -0.115525111556053162E+01    0.523691902315092420E+03   -0.459435160160064715E+01   -0.251596312787538068E+07   -0.678836146725130707E+01    1
    0.193199236392974854E+03    0.315888590553605724E+02    0.188537138040332397E+00    0.209504494071006775E+01    0.199233963473863855E+04   -0.484805395603179967E+01   -0.249780959263837570E+07   -0.678961146725129261E+01    1
    0.227892107963562012E+03   -0.566145388352260639E+02    0.536377959868697118E+01    0.235397922992706299E+01    0.570003776731270818E+03   -0.237724697589874268E+01   -0.247103471036220156E+07   -0.679086146725129680E+01    1
    0.103304722309112549E+03   -0.416074650779682003E+02    0.604301652624890409E+02   -0.108950346708297729E+00    0.293087197757821684E+03   -0.198650735616683960E+01   -0.237074825622611307E+07   -0.679211146725132142E+01    1
    0.268543367385864258E+03   -0.240205528115144773E+02    0.164339086555552392E+02   -0.115816721320152283E+01    0.242556285849510743E+03   -0.371981849670410192E+01   -0.224870078378092498E+07   -0.679336146725133982E+01    1
    0.121732034683227539E+03   -0.581704126504214969E+02    0.208419161099633599E-01    0.168648415803909302E+01    0.621397116446969449E+04   -0.246825807094574001E+01   -0.222857536302173231E+07   -0.679461146725134402E+01    1
    0.118433668613433838E+03   -0.684895405579267447E+01    0.233971240129935225E+02   -0.862527966499328613E+00    0.292955652345753697E+04   -0.495712674856185931E+01   -0.215990377207355993E+07   -0.679586146725134110E+01    1
    0.247168028354644775E+03    0.238996865564228216E+02    0.198440348444271081E-01    0.180924725532531738E+01    0.533932885096594873E+04   -0.493161745071411151E+01   -0.215152983222747408E+07   -0.679711146725135062E+01    1
    0.249586114883422852E+03   -0.362447165035477710E+02    0.112922643583345295E+02   -0.129824075102806091E+01    0.293194255189968544E+03   -0.473796910047531128E+01   -0.207433985708763311E+07   -0.679836146725135304E+01    1
    0.261770339012145996E+03   -0.986035822850040233E+01    0.174637813851030965E+01    0.266663628816604614E+01    0.704233030902279211E+03   -0.308623948097229039E+01   -0.206231451183427894E+07   -0.679961146725133236E+01    1
    0.208582820892333984E+03   -0.428456883741851939E+02    0.445504739812527389E-01    0.284644514322280884E+01    0.188097984035649779E+04   -0.295792371034622192E+01   -0.205026855659143627E+07   -0.680086146725132767E+01    1
    0.163566212654113770E+03    0.166688063597219838E+02    0.239998708377170715E+03   -0.893515527248382568E+00    0.268806252232198126E+02   -0.317806727886199969E+01   -0.196824759729032032E+07   -0.680211146725132831E+01    1
    0.275831959247589111E+03   -0.532799631953962773E+02    0.241225902452974969E-02    0.296085315942764282E+01    0.387109227549752995E+04   -0.326610926389694223E+01   -0.189618415013086819E+07   -0.680336146725132007E+01    1
    0.139067065715789795E+03   -0.216130062779669174E+02    0.661521162129506557E+01    0.834292173385620117E-01    0.154754895489276828E+04   -0.468347434997558576E+01   -0.188924825751890196E+07   -0.680461146725133403E+01    1
    0.168060736656188965E+03    0.736405962534493597E+02    0.849935612520303252E+01    0.227542617917060852E+01    0.618014376687341496E+03   -0.367709156274795568E+01   -0.185658628809474432E+07   -0.680586146725134000E+01    1
    0.723678874969482422E+02   -0.835836085496447367E+01    0.132072759552739321E+02   -0.738739728927612305E+00    0.759302732489235223E+04   -0.265698370933532724E+01   -0.157763049172588950E+07   -0.680711146725129623E+01    1
    0.171366312503814697E+03   -0.116341827847265620E+02    0.219067192552493510E-01    0.169822311401367188E+01    0.500602473297084907E+04   -0.319820802211761457E+01   -0.155525728736984008E+07   -0.680836146725129954E+01    1
    0.226048271656036377E+03   -0.691608680772149853E+01    0.134861288019099248E+03   -0.574727207422256470E+00    0.243615335607918730E+02   -0.488521636724472064E+01   -0.144375321201386349E+07   -0.680961146725132327E+01    1
    0.237326252460479736E+03    0.600485350035158945E+02    0.128501094482318848E+03    0.244267237186431885E+01    0.197312216612811568E+03   -0.261992769241333034E+01   -0.141568304645760823E+07   -0.681086146725132302E+01    1
    0.715434193611145020E+02    0.257913966985441334E+02    0.164118371175272557E+03   -0.115434399247169495E+01    0.553322201261448299E+03   -0.498044067621231079E+01   -0.140673812762988731E+07   -0.681211146725132899E+01    1
    0.183269720077514648E+03   -0.241484938821270845E+02    0.456092278223802605E+01   -0.443294137716293335E+00    0.158579414820566808E+04   -0.453783211708068812E+01   -0.131830901160068857E+07   -0.681336146725129410E+01    1
    0.155210487842559814E+03    0.435561582488698207E+02    0.426902641013361261E+02    0.147269546985626221E+00    0.757210471801278345E+03   -0.343945109844207764E+01   -0.127957717046783864E+07   -0.681461146725129119E+01    1
    0.256289384365081787E+03   -0.675156358872044109E+02    0.531154339722511720E-01    0.283506157994270325E+01    0.162653211771243787E+04   -0.444728246927261317E+01   -0.125592910415571812E+07   -0.681586146725131137E+01    1
    0.285999677181243896E+03   -0.782317117091487404E+02    0.461218495340972190E+01    0.184210163354873657E+01    0.522390303639286230E+03   -0.203022102117538461E+01   -0.117683046370510873E+07   -0.681711146725130579E+01    1
    0.161586291790008545E+03   -0.324072975159129086E+02    0.564024954675759416E+00    0.106129154562950134E+01    0.171140705034163648E+04   -0.189627060890197763E+01   -0.113469553625689051E+07   -0.681836146725129044E+01    1
    0.709935879707336426E+02   -0.563433067929020481E+02    0.205087971535858280E+02   -0.105257052183151245E+01    0.318881414352420961E+03   -0.365185159444808960E+01   -0.113155420931082941E+07   -0.681961146725128486E+01    1
    0.153958024978637695E+03   -0.402837660881026096E+02    0.144979834662672324E+02   -0.200941264629364014E-01    0.363043774954432934E+03   -0.330912579298019427E+01   -0.109484868999955710E+07   -0.682086146725131837E+01    1
    0.826652956008911133E+02    0.951438617397791120E+01    0.326805159189838577E+02    0.144109877943992615E+01    0.440676345837936651E+03   -0.447442274093627912E+01   -0.107027544350313093E+07   -0.682211146725131545E+01    1
    0.254311373233795166E+03    0.127882856684263686E+02    0.155288447654823480E+01   -0.195984274148941040E+00    0.386260153759896957E+04   -0.391832045316696176E+01   -0.101353342985193606E+07   -0.682336146725130455E+01    1
    0.786670875549316406E+02    0.438381323153060123E+02    0.107941810980686351E+00    0.145312258601188660E+01    0.397362243721212553E+04   -0.201234941482543972E+01   -0.999680100785742165E+06   -0.682461146725130874E+01    1
    0.127151534557342529E+03    0.952014127539520416E+01    0.112333985415901424E+03   -0.952974200248718262E+00    0.118615629935139822E+03   -0.238293187618255642E+01   -0.993015813914607977E+06   -0.682586146725129073E+01    1
    0.181178154945373535E+03    0.293458946600294297E+02    0.810383699129491264E+00    0.109561443328857422E+01    0.145548440802946971E+04   -0.298405455350875881E+01   -0.956866509216978913E+06   -0.682711146725130735E+01    1
    0.672034978866577148E+02   -0.420400817783344252E+02    0.845721870786591765E-02    0.215406614542007446E+01    0.413335293714287036E+04   -0.342604258060455358E+01   -0.935001169531786582E+06   -0.682836146725129822E+01    1
    0.169179840087890625E+03    0.465735237777948896E+00    0.594201626619964429E+01   -0.144032567739486694E+01    0.272692901483523769E+03   -0.480196171998977661E+01   -0.915790732997122919E+06   -0.682961146725128998E+01    1
    0.238605773448944092E+03    0.342574295200232513E+02    0.172445483423029486E+03    0.101572993397712708E+01    0.929715077296349790E+02   -0.360493090152740514E+01   -0.904169754868695163E+06   -0.683086146725128618E+01    1
    0.339952890872955322E+03   -0.735273678378827356E+02    0.396538337499917803E+01    0.366934150457382202E+00    0.858710850378741952E+03   -0.386217912435531652E+01   -0.867196971724805655E+06   -0.683211146725127261E+01    1
    0.584237051010131836E+02   -0.417571571683902931E+02    0.160959838317587667E+01    0.236314889788627625E+01    0.671299336295275339E+03   -0.208223263025283822E+01   -0.855316107529555913E+06   -0.683336146725130700E+01    1
    0.223830814361572266E+03    0.695912782851754628E+02    0.476691271965859631E+01   -0.973317414522171021E+00    0.408942519768195234E+04   -0.289328016042709368E+01   -0.815627971013446106E+06   -0.683461146725131918E+01    1
    0.489267969131469727E+02   -0.656060480677213889E+02    0.524120371093414333E-01    0.122583219408988953E+01    0.454000687429180471E+04   -0.411993682384490967E+01   -0.775112347339847125E+06   -0.683586146725130650E+01    1
    0.313373444080352783E+03   -0.590509954953878093E+02    0.215381015458912799E-03    0.294145703315734863E+01    0.538101382206936341E+04   -0.180013232231140163E+01   -0.772027373382042628E+06   -0.683711146725128494E+01    1
    0.220602614879608154E+03    0.428541476477029164E+02    0.774472292664084261E+01   -0.142229264974594116E+01    0.364752325367219470E+02   -0.383750051259994507E+01   -0.714472034612897784E+06   -0.683836146725128380E+01    1
    0.326136875152587891E+02   -0.646313610550738389E+02    0.920845579807707182E+01    0.516854614019393921E+00    0.430741095835537919E+03   -0.311426819562912005E+01   -0.679606334716768004E+06   -0.683961146725128977E+01    1
    0.263657712936401367E+03    0.534244868466871878E+02    0.398795905827730479E+02   -0.393252164125442505E+00    0.649135338921179965E+02   -0.425360432863235438E+01   -0.626782855100694345E+06   -0.684086146725129751E+01    1
    0.764755296707153320E+02    0.655703044454689632E+01    0.128230129688543443E+00    0.148419168591499329E+01    0.322960428763029404E+04   -0.494386535882949829E+01   -0.622468504241236718E+06   -0.684211146725130614E+01    1
    0.357540221214294434E+03   -0.756458701390942565E+02    0.126331705805772856E+02   -0.106001955270767212E+01    0.162033472792006819E+03   -0.455482196807861328E+01   -0.589047014829210122E+06   -0.684336146725131567E+01    1
    0.702344584465026855E+02   -0.459896414693682942E+02    0.269316755915770010E+02    0.228564244508743286E+01    0.303298854769092429E+03   -0.406150974035263079E+01   -0.557409230046377750E+06   -0.684461146725132519E+01    1
    0.144123244285583496E+02   -0.825652583431704841E+02    0.387452311996729604E+01   -0.107102519273757935E+01    0.169690733457674423E+04   -0.214315015077590942E+01   -0.519625410759033810E+06   -0.684586146725132672E+01    1
    0.928724741935729980E+02   -0.470275130616158279E+02    0.274999641220867841E+00    0.155826625227928162E+01    0.130760560715927909E+04   -0.179679762125015285E+01   -0.484346041360094154E+06   -0.684711146725130515E+01    1
    0.132705037593841553E+03    0.260738200448980706E+01    0.170711194733845311E+02   -0.123727655410766602E+01    0.403902084858481942E+03   -0.355889885425567609E+01   -0.481500221378582122E+06   -0.684836146725128891E+01    1
    0.166932470798492432E+03    0.444050908377089968E+02    0.147096943706390038E+00    0.202995470166206360E+01    0.181508914775476705E+04   -0.492055426836013776E+01   -0.474814834168927569E+06   -0.684961146725128955E+01    1
    0.267636222839355469E+03    0.117709102290474021E+02    0.172322380671524051E+02    0.298328071832656860E+00    0.162043346874138535E+03   -0.374912596940994280E+01   -0.460280971808251634E+06   -0.685086146725130174E+01    1
    0.215593063831329346E+03   -0.510860070015233703E+02    0.866309588953276588E+00   -0.354358255863189697E+00    0.398208668344410171E+04   -0.386249080896377572E+01   -0.417184597624692076E+06   -0.685211146725130060E+01    1
    0.167625660896301270E+03    0.137007566847061497E+02    0.189056619946608467E+00    0.801703333854675293E+00    0.275243413460983220E+04   -0.423811088800430280E+01   -0.410720277023281844E+06   -0.685336146725129147E+01    1
