    0.956436000499268459E+02   -0.355929615282018190E+02    0.157516988550347783E+02    0.164111304527362778E+01    0.291703059153530440E+02   -0.184150615694474507E+01   -0.289182625430647192E+03
    0.328252282125223360E+03   -0.640067550072550659E+02    0.301252350237165034E+01    0.546232662757127230E+00    0.214355686704108841E+02   -0.269605731874628418E+01   -0.289133643620035855E+03
    0.769108028983923901E+02   -0.548030905707589113E+02    0.561616940361915908E+02    0.165689898431462623E+01    0.162157019193087102E+02   -0.473590797831918398E+01   -0.289114684899771817E+03
    0.140446836940850687E+03   -0.462743028256963029E+02    0.207954773842291274E-01   -0.513801583501548143E+00    0.678716072970067756E+02   -0.225895577857168428E+01   -0.288757538939900485E+03
    0.890838572175910599E+02   -0.382235466454995390E+02    0.102662944013420063E+00    0.158426339795629412E+01    0.108773237151414193E+03   -0.482073351599170419E+01   -0.288750132508099625E+03
    0.225236216667531641E+01   -0.525305759483310268E+02    0.563064760250464929E+02    0.160699993060366175E+01    0.242925130933415225E+02   -0.296668581018146416E+01   -0.288690052494516067E+03
    0.108257377655034247E+03   -0.397936308255460887E+02    0.241480108465843939E-02   -0.112115735092539137E+01    0.231132767389063474E+03   -0.337494224000101761E+01   -0.288667196250913946E+03
    0.134727421550656601E+03   -0.244291833854911715E+02    0.234414843933147508E-01   -0.354138807560437474E+00    0.905511661310281966E+02   -0.459544963018014574E+01   -0.288399494313604634E+03
    0.784932881336220447E+02   -0.819980541118300863E+02    0.121308490120175819E+00   -0.678688600431613720E+00    0.115090593486131532E+02   -0.395965896267950290E+01   -0.288399485700336868E+03
    0.314338941828995928E+02   -0.809614497201152403E+02    0.182376006963328896E+00   -0.526912145064318382E+00    0.119784850844966382E+02   -0.424822704743892832E+01   -0.288396269064123601E+03
    0.104397656178108889E+03   -0.563353382315814386E+02    0.607821733073024631E-01    0.763585213556992048E+00    0.947786664565054622E+02   -0.236494138863912262E+01   -0.288272449663648899E+03
    0.127461514384167174E+03   -0.730938155690764546E+02    0.336846382698900229E-01   -0.944379805784006710E+00    0.164151270084846459E+02   -0.483125914133864498E+01   -0.288263342163506593E+03
    0.478272675530024074E+02   -0.680115240597487087E+02    0.238858310783693604E+02    0.298857265095680269E+01    0.416506982047572905E+02   -0.252315078232661660E+01   -0.288191885081210160E+03
    0.609916459877609753E+02   -0.757384898408603959E+02    0.119350864959921132E+01    0.931645564808239790E+00    0.272099001693121103E+02   -0.435028693982042558E+01   -0.288063623025910090E+03
    0.815849284948014031E+02   -0.532034712643373382E+02    0.187118818701334444E+01    0.115906086763017457E+01    0.296542175815656144E+02   -0.467919108561671759E+01   -0.288030655979413325E+03
    0.344034479046052411E+03   -0.544845469160797435E+02    0.323733162101957150E+01    0.873149533275499934E+00    0.245656405862140090E+02   -0.467346521306928331E+01   -0.287745806089647147E+03
    0.126866186621624124E+03   -0.429633541567789479E+02    0.215939171823804343E-01   -0.450051150100905240E-02    0.749619149320062519E+02   -0.201067435391902993E+01   -0.287745420250370046E+03
    0.844297373243477551E+02   -0.559331255792977444E+02    0.383541742236255558E+02    0.210157038761755999E+01    0.242590036753197147E+02   -0.432920683927192762E+01   -0.287605513327352867E+03
    0.127553853003762441E+03   -0.388341540968979189E+02    0.295432344923697715E-01   -0.681541670735670957E+00    0.491962461687009167E+02   -0.222093743554186407E+01   -0.287602964857974428E+03
    0.739781211423432126E+02   -0.281704891674554077E+02    0.762093485758968958E+00   -0.370141950042506274E+00    0.406755193641328106E+02   -0.479639789895911584E+01   -0.287545299183729924E+03
    0.111925553581774295E+03   -0.369217271178878264E+02    0.784871200569504879E+02    0.176931321298448152E+01    0.187644330824813359E+02   -0.446213135610013634E+01   -0.287474811710699328E+03
    0.427415333449370962E+02   -0.506213750129890627E+02    0.601146624783163919E+01    0.948176307679247099E+00    0.205647515999948425E+02   -0.356325235327242495E+01   -0.287429577022735941E+03
    0.224479164873980714E+02   -0.446366065368950800E+02    0.429728793826595401E+00   -0.672724896163708785E+00    0.198610612949570715E+02   -0.359682556553316735E+01   -0.287412746334975679E+03
    0.135340981429909959E+03   -0.572739509657456480E+02    0.270697525812636464E+01    0.127560464017545394E+01    0.307327328195056211E+02   -0.300897451661280879E+01   -0.287388749649865815E+03
    0.381396526067241552E+02   -0.679559212101169550E+02    0.391011425282593653E-01   -0.552433468200144273E+00    0.320318471473673156E+02   -0.207217305788954942E+01   -0.287383480419511216E+03
    0.591206400556881562E+02   -0.641557907689326470E+02    0.107107910004921081E+03    0.124747292153308909E+01    0.100664855162580782E+02   -0.290634850204642792E+01   -0.287305153986229413E+03
    0.121809674612023741E+03   -0.260955430833347322E+02    0.109240053012282290E+00    0.727014918627890250E+00    0.722329497793266313E+02   -0.396735866900524048E+01   -0.287286558492014194E+03
    0.835849079204180612E+02   -0.324365260836119447E+02    0.117379508602934113E+00    0.487171968329066063E+00    0.107859731510004352E+03   -0.441122976304876602E+01   -0.287280536016898736E+03
    0.954807820160701226E+02   -0.504337241377926375E+02    0.221251701470689954E-02   -0.145723896858329649E+01    0.106230207797034041E+03   -0.440865342637347535E+01   -0.287222327960867517E+03
    0.118341265840642137E+03   -0.529250612847035597E+02    0.103431554368708309E-01   -0.811578464189358195E+00    0.416510516070619730E+02   -0.233354161860796605E+01   -0.287209317358868134E+03
    0.915326723501224251E+02   -0.547631373133585129E+02    0.825280912138854283E+01    0.921973807318366756E+00    0.157820245435609525E+02   -0.180396526796905965E+01   -0.287189438971926052E+03
    0.265322188906235077E+02   -0.367853030419046192E+02    0.446757122233745374E+01   -0.359843109231187563E+00    0.144600633791928050E+02   -0.395096848551514146E+01   -0.287185194421453218E+03
    0.557871322829090985E+02   -0.268549290666937850E+02    0.108365282383860964E+00   -0.552115470440077472E+00    0.682070441883920324E+02   -0.469032724273929880E+01   -0.287175018630827026E+03
    0.743762063215406641E+02   -0.640001003891057962E+02    0.570514784140706332E+00    0.744571389697268771E+00    0.518343688086114156E+02   -0.418863860763574358E+01   -0.287123674703103006E+03
    0.107545862900254960E+03   -0.460248397019524020E+02    0.141182728671446333E-01   -0.659418289002268398E+00    0.151757493164340872E+03   -0.447228603703204364E+01   -0.287059255786928304E+03
    0.101078267841946129E+03   -0.297704127877379321E+02    0.561167208508729498E+01    0.121102243385453612E+01    0.270983860997332187E+02   -0.424767714315381983E+01   -0.287054950442154279E+03
    0.113162992270626361E+03   -0.316834824655386100E+02    0.117370614564155082E+00   -0.169180189471213493E+00    0.311538830630332555E+02   -0.427131556707760751E+01   -0.287012441448498635E+03
    0.817827362051624220E+02   -0.661224769615137546E+02    0.410823144635840271E-01   -0.107568721846431625E+01    0.229891447529538979E+02   -0.489919822585296760E+01   -0.286960207201633807E+03
    0.118679287626046460E+03   -0.489626661429207246E+02    0.107059956320564176E+01    0.493489251292111186E+00    0.186674236502485407E+02   -0.250210709970048173E+01   -0.286945417287326734E+03
    0.359959169214432677E+03   -0.571003459786528964E+02    0.101909615961302838E+00   -0.939204241516400584E+00    0.225338096772633243E+02   -0.457998372346209326E+01   -0.286932515220311586E+03
    0.727706375984560907E+02   -0.642325795603732246E+02    0.106940823663667528E+01    0.231394615569235906E-01    0.132293536024757241E+02   -0.375375201911976220E+01   -0.286929413539881864E+03
    0.102907542269090911E+03   -0.420355557518944494E+02    0.210157316415179214E-01   -0.817803802184210782E+00    0.393323436035907719E+02   -0.171624606509585087E+01   -0.286927857604833036E+03
    0.497868949163164700E+02   -0.467383979119325943E+02    0.237239838599193967E-01   -0.980514510323269750E+00    0.293188139583188700E+02   -0.298355118050973678E+01   -0.286911754182860079E+03
    0.110753462843405302E+03   -0.530632685380092468E+02    0.550952799674067606E+02    0.183681066576374219E+01    0.210771192051775884E+02   -0.425659686862726705E+01   -0.286897712108151097E+03
    0.116594381627354565E+03   -0.528792512026848200E+02    0.726342845121751624E+00    0.232528568048581441E+01    0.782736966452611256E+02   -0.272782868878865603E+01   -0.286860041823659230E+03
    0.576972240007043808E+02   -0.637089316704439952E+02    0.817836394010900206E-02   -0.130886012726764700E+01    0.224026275322653632E+02   -0.275271407422991210E+01   -0.286841553913827056E+03
    0.159087970900389131E+02   -0.495751556743117163E+02    0.113307835207336738E+01    0.751471991149393226E+00    0.394242700682716531E+02   -0.330356868686219496E+01   -0.286831151453358189E+03
    0.354585564001751266E+03   -0.641154301150170767E+02    0.161986081975652951E+00   -0.605536319591219674E+00    0.218080426662226721E+02   -0.254848366318874486E+01   -0.286828175404492697E+03
    0.131376868231532143E+03   -0.379520661052537065E+02    0.773241638398715434E-02   -0.868925900916460270E+00    0.721282162608877400E+02   -0.482788423305357206E+01   -0.286823928134800838E+03
    0.102199176906521132E+03   -0.345795629772003537E+02    0.540206614858027775E-01    0.160995820255003474E+00    0.624766301013237495E+02   -0.341139290125210470E+01   -0.286791717505644215E+03
    0.270469958013499294E+02   -0.353025356949568376E+02    0.796528698474137631E+01    0.943449579313182518E+00    0.358862997785582891E+02   -0.490318871752777063E+01   -0.286780268142136038E+03
    0.998529421581346099E+02   -0.379168344678256659E+02    0.432320503011735080E+00    0.193319617580240211E+01    0.996700981757547879E+02   -0.381028840333208230E+01   -0.286773448197833318E+03
    0.127897965142672206E+03   -0.521739115958008384E+02    0.410337428332807530E+01    0.249472936028829428E+01    0.505646255825776834E+02   -0.231366003377842810E+01   -0.286770473449574183E+03
    0.609950711273465203E+02   -0.472758010926613395E+02    0.257167721037014518E+00    0.125672823660628374E+01    0.936499666475402393E+02   -0.476592566388206329E+01   -0.286767907446039430E+03
    0.356931126255647825E+03   -0.613196242543431254E+02    0.147926586526744164E-01   -0.114280745154217689E+01    0.389614903326358188E+02   -0.257973228292777268E+01   -0.286764076052917630E+03
    0.796203614240973394E+02   -0.427724265594894106E+02    0.660121825245718608E+01    0.172655932388611921E+01    0.315293839353300420E+02   -0.201021200395318989E+01   -0.286727835154371689E+03
    0.342339815213542238E+03   -0.680634369321054749E+02    0.512432839539255669E+00    0.837747171228885978E+00    0.514416247139002323E+02   -0.400978257941606397E+01   -0.286715206244478452E+03
    0.101703722491500116E+03   -0.250123461617447020E+02    0.225070657782798604E-01   -0.443707736993599333E+00    0.126880322862442483E+03   -0.458594094451325152E+01   -0.286692299580825932E+03
    0.350180201876098522E+03   -0.540577875285364371E+02    0.376528242340509545E+01    0.145578307875735291E+01    0.398542917499374667E+02   -0.365443653155432280E+01   -0.286673103603461584E+03
    0.580936146994373459E+02   -0.658928888549321812E+02    0.116400670498978101E+03    0.292699341708711813E+01    0.297781043690595979E+02   -0.328980268834367440E+01   -0.286667794432869414E+03
    0.359074030173408005E+03   -0.443027402906550307E+02    0.311155255350931270E+01    0.336653840736596655E+00    0.221100085449718939E+02   -0.295053394671788816E+01   -0.286666870845640233E+03
    0.714767299928040813E+02   -0.549998419862396872E+02    0.250961052912234273E+01    0.268141607630965151E+01    0.696564403556124176E+02   -0.476466518280639573E+01   -0.286666271729283039E+03
    0.105505108227852944E+03   -0.689296465297430814E+02    0.155336140601189443E+00    0.547835301426838228E+00    0.450548731601914412E+02   -0.319088964829395749E+01   -0.286661323797039927E+03
    0.157307568745329434E+02   -0.562504609454226170E+02    0.100160214412845533E+00   -0.901363827428427467E+00    0.125776924977559510E+02   -0.270567304266876540E+01   -0.286651315563328808E+03
    0.338585778391049956E+02   -0.451282469450857349E+02    0.395544070452154770E-01   -0.127572132609915778E+01    0.158257150830722306E+02   -0.250531829129367356E+01   -0.286637972838060762E+03
    0.589906018107387666E+02   -0.688678043828315651E+02    0.104116429584387479E+00   -0.556700415416082839E+00    0.180075500856701538E+02   -0.191565578078326615E+01   -0.286628954371097279E+03
    0.590715932643753803E+02   -0.281382390643632476E+02    0.631575577026184665E-01   -0.564881371523710873E+00    0.795062912972027362E+02   -0.476105095833390202E+01   -0.286617000484132802E+03
    0.342345859750806767E+03   -0.540674085359400323E+02    0.104075613385365074E+03    0.169138042285629764E+01    0.189697148202448496E+02   -0.297509333896397532E+01   -0.286613316780617538E+03
    0.331355253191340466E+02   -0.739476347112885151E+02    0.143238435117259647E-01   -0.133863931543647618E+01    0.413234604733049835E+02   -0.345542111782382744E+01   -0.286600549523114580E+03
    0.827510881605591635E+02   -0.553240980358559753E+02    0.241361035687842063E+00   -0.474646323151364902E+00    0.138600770275310126E+02   -0.434555551533482820E+01   -0.286599589580562508E+03
    0.348711430805867337E+03   -0.500253771053886140E+02    0.213270677301771114E-01   -0.149492890731825279E+01    0.209722141641653934E+02   -0.286967775949340176E+01   -0.286528707555696883E+03
    0.970599664229406898E+02   -0.667051065379640562E+02    0.387630187854286046E+00   -0.265051502584517262E+00    0.168769798714242576E+02   -0.401920299645808043E+01   -0.286528426551285179E+03
    0.358584824294539089E+03   -0.483063836768315227E+02    0.407771015421410041E+02    0.182374923410773482E+01    0.266855529337708113E+02   -0.349413047068152371E+01   -0.286524998685378989E+03
    0.720305183123415702E+02   -0.769601415827893618E+02    0.148590126408398437E+01    0.142701427136345416E+01    0.456360883044886947E+02   -0.241012145536704869E+01   -0.286513677597909634E+03
    0.709131839247027500E+02   -0.399522697902834167E+02    0.521628274842368533E+01    0.124974906592655177E+01    0.288018523664568953E+02   -0.355539737701471559E+01   -0.286505615730383965E+03
    0.349214974828717970E+03   -0.795441639946319725E+02    0.342025153845980645E+00    0.702638630044423618E+00    0.438760715513961230E+02   -0.424943664939252219E+01   -0.286500776968443347E+03
    0.102609973698243397E+02   -0.602498118609705173E+02    0.800564813059602837E-01   -0.103431067074626215E+01    0.139139141978752008E+02   -0.241298106029259340E+01   -0.286500233720984170E+03
    0.127104010749484416E+03   -0.402441418998888807E+02    0.140868279756681730E+00    0.352072230393329244E+00    0.584898390610514980E+02   -0.306238262828529617E+01   -0.286492375600274215E+03
    0.195293793128469346E+02   -0.690014680181191693E+02    0.155679002020156616E+03    0.175256138863337707E+01    0.133526918140240998E+02   -0.217710835600481989E+01   -0.286490953162245717E+03
    0.286077491463997333E+02   -0.507439184579705582E+02    0.989993422783700255E-01   -0.872199298935441902E+00    0.278144345076870074E+02   -0.350189951193139226E+01   -0.286487987325583333E+03
    0.113355760298543970E+03   -0.484574106498074784E+02    0.211538693181086805E-01   -0.369304969548561290E+00    0.544152998361141940E+02   -0.452368909021357712E+01   -0.286485552581166019E+03
    0.315646037457328070E+02   -0.835128915283966080E+02    0.761604172408362867E+01    0.143036503877015964E+01    0.234068945097028802E+02   -0.256398967128059097E+01   -0.286475276249347189E+03
    0.116274159008557930E+03   -0.552423755988989811E+02    0.185397346876289178E-01   -0.754015688134908157E+00    0.328193529933969117E+02   -0.316329533814401387E+01   -0.286462763334686429E+03
    0.354700279775539741E+03   -0.637552284219379288E+02    0.631614413423864981E-02   -0.138522714327975272E+01    0.500349541641802205E+02   -0.465782998325765529E+01   -0.286442436483674555E+03
    0.966646187693102661E+02   -0.264437424105350658E+02    0.137814541616375710E+02    0.108875485509316405E+01    0.225435776700997863E+02   -0.410768019324574141E+01   -0.286429963531240958E+03
    0.109965427653522340E+03   -0.460594545087420286E+02    0.189656111309598119E+01    0.200988423719389209E+01    0.501027178992312656E+02   -0.231341478918301480E+01   -0.286425921462735857E+03
    0.347374058966006032E+03   -0.598667889235387776E+02    0.297117104626790329E+02    0.167645604768502299E+01    0.229959865251286679E+02   -0.434713981979805109E+01   -0.286420317986911130E+03
    0.358560611569007563E+03   -0.583486793231161300E+02    0.306745151845391604E+02    0.195400417247690106E+01    0.311254916225341312E+02   -0.318343517505214191E+01   -0.286409938320511685E+03
    0.125984712349612138E+03   -0.396300217610478498E+02    0.856616408948912729E-02   -0.117829218978204420E+01    0.298910540266924016E+02   -0.195773642575764173E+01   -0.286404734580829313E+03
    0.121358554482536960E+03   -0.267376418685687511E+02    0.821586997807410568E-01   -0.605285517747870871E+00    0.267546177340479687E+02   -0.249363890398728216E+01   -0.286382946684374133E+03
    0.107551037565334511E+03   -0.327824365188644080E+02    0.292308619550936677E-01    0.914330260880080736E-02    0.104371150064237483E+03   -0.230833736537740775E+01   -0.286378409399499901E+03
    0.100059059870402265E+03   -0.403703573348880624E+02    0.936774989478908537E+02    0.158301435614465902E+01    0.168023548617571556E+02   -0.462162826533178883E+01   -0.286371987718853518E+03
    0.128517772545661785E+03   -0.581299619051301306E+02    0.226696851437964355E+02    0.154777289076845248E+01    0.196480040723441540E+02   -0.272856597887117669E+01   -0.286364370868876222E+03
    0.334542800166757246E+02   -0.561875346476043305E+02    0.291482983545091301E+01    0.351039088510838093E+00    0.160989056000320545E+02   -0.425206322731125930E+01   -0.286361022792803453E+03
    0.355596244903463798E+03   -0.573222454551015161E+02    0.686866441980744646E+00   -0.368962591788394745E+00    0.169196925535594360E+02   -0.490561077753990205E+01   -0.286359894255644917E+03
    0.610543716462331574E+02   -0.598507884721345818E+02    0.396238345679608184E+01    0.657174043471664415E+00    0.170042658129541451E+02   -0.378687366799365055E+01   -0.286354497235639315E+03
    0.111369417145724924E+03   -0.229991348238415867E+02    0.199292109725201193E-01   -0.125419471030387308E+01    0.185113110189876018E+02   -0.234723315255240594E+01   -0.286349090099878765E+03
    0.814731951412280182E+02   -0.590160936497243966E+02    0.181371171739698051E-01   -0.463498301656699141E+00    0.986580699113657857E+02   -0.452680438521796358E+01   -0.286344780413886724E+03
    0.599426161109735460E+02   -0.539119367563664795E+02    0.185313018612746703E+02    0.297157659956995079E+01    0.500122276659621932E+02   -0.275349082411456525E+01   -0.286293011037153406E+03
    0.109661604659851491E+03   -0.236796244273395757E+02    0.129412426348403624E+02    0.198055672010238748E+01    0.410768235724872710E+02   -0.497260894565515343E+01   -0.286283560883357836E+03
    0.466048613679739177E+02   -0.614048000148701334E+02    0.385214425830245621E-01   -0.316394551383308409E+00    0.531069608399713005E+02   -0.477077447326139037E+01   -0.286236451158317948E+03
    0.348692726508163673E+03   -0.547040951898573127E+02    0.249474300784710668E+01    0.943604880022899994E+00    0.302856273944907386E+02   -0.395396798010171624E+01   -0.286211754557539280E+03
    0.351565141417973166E+03   -0.539941347807308603E+02    0.800344496857821386E+00   -0.312893850602726342E+00    0.128617393867326086E+02   -0.308836825896547662E+01   -0.286188682647561109E+03
    0.863958872540890610E+02   -0.275198436529775634E+02    0.656774110830357305E+01    0.135855264315410418E+01    0.426427692516070209E+02   -0.248484172378284862E+01   -0.286186754424934179E+03
    0.187723059386057258E+02   -0.440851670287721262E+02    0.131504359957860792E+02    0.750023576159544625E+00    0.181197925212160094E+02   -0.378874649237236083E+01   -0.286169984112810994E+03
    0.113360174002250346E+03   -0.255236845276023132E+02    0.455812333231303342E+02    0.187054506443568869E+01    0.268523159142920420E+02   -0.263740180550805503E+01   -0.286167272185290074E+03
    0.116684311832722869E+03   -0.620396766694800519E+02    0.352388568474725850E-02   -0.138526155863916478E+01    0.238750047476116777E+03   -0.349378954191926638E+01   -0.286155191371139608E+03
    0.357686820172842260E+03   -0.585997938794119761E+02    0.282263239440582225E+01    0.493316864770778629E+00    0.183170843092090614E+02   -0.339935730508885747E+01   -0.286148836065870000E+03
    0.728071460177238805E+02   -0.486571269454515658E+02    0.295468512170007758E+01    0.254668173342471782E+01    0.767396603965994757E+02   -0.426358658614894548E+01   -0.286144608379916122E+03
    0.797233811057459434E+02   -0.281584563783621604E+02    0.234195943243875118E-01   -0.815855470154956075E+00    0.113362479118309196E+03   -0.431463245681891916E+01   -0.286141037484021865E+03
    0.126725130635923165E+03   -0.516842337727972563E+02    0.107464742547953383E-01   -0.746620583580793862E+00    0.119205723789713517E+03   -0.276476232982026815E+01   -0.286138039077753604E+03
    0.526532844798649791E+02   -0.727867533493800352E+02    0.738446761834919982E+02    0.199309671007922740E+01    0.183988321886902391E+02   -0.200712594044912507E+01   -0.286125231600056054E+03
    0.353915071987961994E+03   -0.531477857898226915E+02    0.118650548257371788E+02    0.116472755941475770E+01    0.226642487758755067E+02   -0.447586414846042668E+01   -0.286108672701246803E+03
    0.110209497514195519E+03   -0.548680306033911975E+02    0.133561666415244531E+02    0.827049546574643468E+00    0.144751946365671316E+02   -0.218788196352892372E+01   -0.286095467650371802E+03
    0.886679393638217874E+02   -0.649273942206192771E+02    0.753103195316215945E+00    0.108899373515978892E+01    0.394194527503429200E+02   -0.260775714726163210E+01   -0.286091666275123657E+03
    0.106973633321525568E+03   -0.494830810842555593E+02    0.898118972248810654E+00    0.427376928254767030E+00    0.296662974174102239E+02   -0.340706090669945860E+01   -0.286084313389615829E+03
    0.130015524812279608E+03   -0.530593960673564737E+02    0.319203885505932403E-02   -0.127741126509174907E+01    0.871502662162092889E+02   -0.417397464074932234E+01   -0.286066343708634406E+03
    0.107052059480688357E+03   -0.274499907587970000E+02    0.449958572265231371E+01    0.131344374901021155E+01    0.300908590397267233E+02   -0.277396366020449392E+01   -0.286056093029487670E+03
    0.357833439892347542E+03   -0.500643280713317935E+02    0.592501440855943642E+02    0.715379112493516267E+00    0.114609351476994004E+02   -0.415326526309787702E+01   -0.286046797828215460E+03
    0.509634912570175018E+02   -0.463485247274308207E+02    0.100965589025483496E+03    0.172992319123875893E+01    0.183798845421937465E+02   -0.358398118324828596E+01   -0.286044378950380064E+03
    0.299185429389058761E+02   -0.527665373481536548E+02    0.259790307329175296E+00    0.235784372175551038E+00    0.435503050533298790E+02   -0.472352818764287274E+01   -0.286033250917002363E+03
    0.906665683913690401E+02   -0.528893455638653904E+02    0.118830612450472065E+00   -0.100391214014911245E+00    0.576527252663145120E+02   -0.387154802912891327E+01   -0.286027761914287396E+03
    0.358634136750872983E+03   -0.642070037733240895E+02    0.240459931044475406E+01    0.163988764724327307E+01    0.476115989024733111E+02   -0.428589573501806154E+01   -0.286014678323157625E+03
    0.470105225509325706E+02   -0.411615869917566712E+02    0.175995023688534924E+00   -0.863279085485746167E+00    0.126303338164855816E+02   -0.259280527431944252E+01   -0.286002875683275477E+03
    0.907357119469618425E+02   -0.501011864163374909E+02    0.646187889619667000E+00    0.127482737159991943E+01    0.488963583459767293E+02   -0.398714595764726942E+01   -0.285994756737828709E+03
    0.569288732445179306E+02   -0.340974055923081849E+02    0.259807784522604379E+01    0.109610398563598688E+01    0.408329141207133546E+02   -0.338692116488769956E+01   -0.285971934775848524E+03
    0.470801224533002269E+02   -0.654172019377813854E+02    0.158835552949596302E-01   -0.833128668618829060E+00    0.773739398710649766E+02   -0.328457626360330757E+01   -0.285961778546877383E+03
    0.223699407277638542E+02   -0.623816085101890110E+02    0.408141260989166312E+02    0.265997897166899921E+01    0.399439474665084902E+02   -0.375050910191656151E+01   -0.285960344912398284E+03
    0.393202530095522675E+02   -0.692298263654630972E+02    0.306556620902304378E+01    0.206682994690288524E+01    0.503311453967414835E+02   -0.358911063481593429E+01   -0.285948739820860737E+03
    0.229171567390405571E+02   -0.606045817637624111E+02    0.391791727108300528E-01   -0.647201905631132779E+00    0.506551615926853387E+02   -0.406876641584939414E+01   -0.285939144901310613E+03
    0.834827114520260807E+02   -0.177843957881244989E+02    0.293008951819106855E+00   -0.354084109469628316E+00    0.442672355949261274E+02   -0.324913542932612387E+01   -0.285930834496120951E+03
    0.567275070934484873E+02   -0.512447322488703136E+02    0.295042377503679347E+02    0.564661450881285720E+00    0.118293607510746881E+02   -0.279722079052369121E+01   -0.285909907646838860E+03
    0.728315055169682068E+02   -0.335127552038211434E+02    0.235971381368776406E+00    0.571921821990982071E+00    0.652731629280029324E+02   -0.290437397183203672E+01   -0.285909242291925295E+03
    0.726874362679831609E+01   -0.442259145761382229E+02    0.131063983176033759E+03    0.120580318583389756E+01    0.148616071876983806E+02   -0.440873744064017625E+01   -0.285907185557380615E+03
    0.983899550495946471E+02   -0.463324308549098163E+02    0.168997775607282810E-01   -0.119684634365491016E+01    0.153436251331745748E+02   -0.249941821274388198E+01   -0.285900728408446582E+03
    0.648369823018730500E+02   -0.568163694953216734E+02    0.491479202268004373E-01   -0.905986590363317079E+00    0.379648144487336836E+02   -0.316380003743915150E+01   -0.285893241124019482E+03
    0.474641633630687991E+02   -0.331550635520166210E+02    0.701800944012247374E+01    0.208157180132537345E+01    0.626596126686745833E+02   -0.404304211032473493E+01   -0.285873033723599633E+03
    0.351144257484560796E+03   -0.724543256612568740E+02    0.225347850433246406E-01   -0.746524513479583596E+00    0.620802611652850516E+02   -0.400871066414523636E+01   -0.285862163307498747E+03
    0.133482604533053291E+03   -0.570310532259802514E+02    0.110677143516941995E+00    0.282582175830363491E+00    0.516081937640299842E+02   -0.289861722550494649E+01   -0.285847321564399749E+03
    0.476804260903814878E+02   -0.426376073128910846E+02    0.193048889929429320E-01   -0.111360003945668362E+01    0.875190382590315750E+02   -0.397719523222444948E+01   -0.285842461739262831E+03
    0.699287669727446257E+02   -0.522728173438496810E+02    0.328070024601200133E-01   -0.452839455117598932E+00    0.449877945916099904E+02   -0.304438215380817034E+01   -0.285841834352319211E+03
    0.115976909232028376E+03   -0.267754988142409402E+02    0.207506703178741390E-01   -0.826300851892431965E+00    0.732999934172132583E+02   -0.229797403388970567E+01   -0.285840092090435576E+03
    0.600713114586665853E+01   -0.682246266933578767E+02    0.244269219068345873E-01   -0.753267464776745777E+00    0.639185554212502112E+02   -0.486099469572887166E+01   -0.285834348726326084E+03
    0.762331482985491391E+02   -0.415764694128117824E+02    0.649045165357785021E-02   -0.123911306211990291E+01    0.224922499744080426E+03   -0.484405028182944974E+01   -0.285830837705681745E+03
